ax,ay,az,gx,gy,gz,target
6.65,-0.81,7.79,0.28,-0.12,-0.01,IDLE
5.73,-0.81,8.56,0.23,-0.08,0.0,IDLE
5.9,-0.42,7.93,0.3,-0.06,-0.0,IDLE
6.43,-0.96,7.59,0.31,-0.09,0.01,IDLE
6.24,-0.97,7.52,0.27,-0.1,-0.02,IDLE
6.13,-0.77,8.07,0.23,-0.09,-0.0,IDLE
6.51,-0.43,7.75,0.3,-0.09,0.0,IDLE
6.49,-1.17,7.98,0.31,-0.11,0.02,IDLE
5.78,-0.91,7.98,0.27,-0.08,-0.02,IDLE
5.47,-0.66,7.95,0.23,-0.06,-0.01,IDLE
6.37,-0.59,7.38,0.3,-0.09,-0.0,IDLE
6.9,-1.13,7.79,0.3,-0.14,0.02,IDLE
6.18,-0.89,8.3,0.27,-0.1,-0.01,IDLE
5.59,-0.39,8.08,0.24,-0.05,-0.02,IDLE
6.11,-0.74,7.53,0.3,-0.08,-0.0,IDLE
6.27,-1.22,7.75,0.29,-0.11,0.02,IDLE
6.3,-0.94,7.83,0.26,-0.1,-0.02,IDLE
6.33,-0.25,7.69,0.24,-0.09,-0.01,IDLE
6.38,-0.82,7.93,0.31,-0.09,0.0,IDLE
5.92,-1.26,8.2,0.29,-0.1,0.03,IDLE
5.8,-0.77,7.73,0.26,-0.06,-0.02,IDLE
5.99,-0.31,7.4,0.24,-0.06,-0.02,IDLE
6.81,-0.94,7.57,0.31,-0.12,0.01,IDLE
6.42,-1.14,8.3,0.29,-0.13,0.03,IDLE
5.79,-0.74,8.16,0.27,-0.07,-0.02,IDLE
5.79,-0.11,7.5,0.26,-0.05,-0.02,IDLE
6.37,-1.3,7.61,0.29,-0.1,0.01,IDLE
6.24,-1.22,7.94,0.28,-0.12,0.03,IDLE
6.49,-0.66,7.72,0.27,-0.09,-0.02,IDLE
6.24,-0.16,7.82,0.26,-0.08,-0.02,IDLE
6.08,-1.28,8.05,0.3,-0.09,0.01,IDLE
5.71,-1.02,8.18,0.27,-0.09,0.03,IDLE
6.25,-0.72,7.43,0.28,-0.07,-0.02,IDLE
6.45,-0.26,7.37,0.26,-0.08,-0.02,IDLE
6.71,-1.26,8.06,0.29,-0.12,0.01,IDLE
5.88,-1.01,8.52,0.28,-0.11,0.03,IDLE
5.85,-0.63,7.8,0.28,-0.06,-0.02,IDLE
6.1,-0.24,7.3,0.27,-0.06,-0.03,IDLE
6.56,-1.45,8.04,0.28,-0.12,0.02,IDLE
6.29,-0.91,8.17,0.28,-0.12,0.03,IDLE
6.43,-0.62,7.89,0.29,-0.09,-0.01,IDLE
6.12,-0.26,7.73,0.27,-0.06,-0.03,IDLE
5.93,-1.39,8.11,0.27,-0.09,0.01,IDLE
5.78,-0.88,8.07,0.27,-0.09,0.03,IDLE
6.67,-0.62,7.48,0.29,-0.09,-0.01,IDLE
6.82,-0.17,7.27,0.28,-0.09,-0.03,IDLE
6.29,-1.44,8.44,0.28,-0.11,0.02,IDLE
5.48,-0.89,8.49,0.27,-0.08,0.03,IDLE
6.06,-0.52,7.33,0.29,-0.05,-0.02,IDLE
6.7,-0.39,7.05,0.28,-0.09,-0.02,IDLE
6.47,-1.47,8.24,0.27,-0.12,0.02,IDLE
6.04,-0.79,8.4,0.27,-0.1,0.03,IDLE
6.34,-0.52,7.64,0.3,-0.07,-0.02,IDLE
6.23,-0.33,7.35,0.29,-0.07,-0.03,IDLE
5.89,-1.64,8.15,0.25,-0.1,0.01,IDLE
5.98,-0.66,7.91,0.26,-0.09,0.02,IDLE
6.92,-0.44,7.36,0.31,-0.1,-0.01,IDLE
6.76,-0.43,7.65,0.29,-0.11,-0.02,IDLE
5.76,-1.55,8.64,0.25,-0.09,0.01,IDLE
5.42,-0.48,8.0,0.26,-0.06,0.01,IDLE
6.64,-0.66,7.04,0.31,-0.08,-0.01,IDLE
6.89,-0.68,7.52,0.29,-0.12,-0.02,IDLE
6.04,-1.35,8.71,0.24,-0.11,0.01,IDLE
5.82,-0.39,8.23,0.27,-0.08,0.01,IDLE
6.4,-0.68,7.4,0.32,-0.08,-0.01,IDLE
6.22,-0.76,7.47,0.28,-0.09,-0.02,IDLE
6.05,-1.42,8.32,0.23,-0.1,0.01,IDLE
6.31,-0.18,7.79,0.28,-0.09,0.01,IDLE
6.74,-0.86,7.69,0.32,-0.1,0.0,IDLE
6.31,-0.92,8.05,0.29,-0.1,-0.02,IDLE
5.49,-1.2,8.47,0.22,-0.07,0.0,IDLE
5.82,-0.33,7.51,0.28,-0.06,0.0,IDLE
7.03,-1.01,7.31,0.32,-0.12,0.01,IDLE
6.6,-0.96,8.0,0.28,-0.12,-0.01,IDLE
5.65,-0.86,8.52,0.23,-0.07,0.0,IDLE
5.77,-0.25,7.86,0.29,-0.06,-0.0,IDLE
6.4,-1.02,7.57,0.32,-0.09,0.01,IDLE
6.36,-1.06,7.69,0.27,-0.11,-0.01,IDLE
6.14,-0.7,8.04,0.23,-0.09,0.0,IDLE
6.32,-0.31,7.83,0.31,-0.09,-0.0,IDLE
6.39,-1.28,7.97,0.31,-0.11,0.02,IDLE
5.85,-0.94,7.96,0.26,-0.08,-0.01,IDLE
5.55,-0.6,7.81,0.23,-0.06,-0.01,IDLE
6.46,-0.49,7.41,0.3,-0.09,-0.0,IDLE
6.98,-1.22,7.86,0.31,-0.14,0.03,IDLE
6.05,-0.94,8.42,0.27,-0.1,-0.01,IDLE
5.51,-0.29,7.93,0.24,-0.05,-0.02,IDLE
5.97,-0.48,7.62,0.31,-0.06,-0.01,IDLE
6.44,-1.42,7.72,0.29,-0.12,0.03,IDLE
6.34,-0.87,7.9,0.26,-0.1,-0.01,IDLE
6.19,-0.16,7.82,0.25,-0.08,-0.02,IDLE
6.27,-0.91,7.85,0.31,-0.09,0.0,IDLE
5.94,-1.37,8.23,0.28,-0.1,0.03,IDLE
5.66,-0.71,7.87,0.26,-0.06,-0.02,IDLE
6.12,-0.23,7.34,0.25,-0.07,-0.02,IDLE
6.82,-1.01,7.64,0.31,-0.12,0.01,IDLE
6.28,-1.32,8.51,0.28,-0.13,0.04,IDLE
5.7,-0.57,7.97,0.27,-0.06,-0.02,IDLE
5.85,-0.1,7.39,0.27,-0.05,-0.03,IDLE
6.21,-1.22,7.62,0.3,-0.09,0.0,IDLE
6.3,-1.29,8.15,0.27,-0.12,0.03,IDLE
6.42,-0.49,7.75,0.28,-0.09,-0.02,IDLE
6.18,-0.12,7.8,0.28,-0.07,-0.03,IDLE
6.03,-1.48,8.23,0.29,-0.09,0.01,IDLE
5.67,-1.0,8.22,0.26,-0.09,0.03,IDLE
6.06,-0.58,7.37,0.28,-0.06,-0.02,IDLE
6.64,-0.2,7.35,0.28,-0.08,-0.03,IDLE
6.6,-1.44,8.34,0.29,-0.12,0.01,IDLE
5.68,-0.91,8.52,0.27,-0.09,0.03,IDLE
5.87,-0.46,7.47,0.29,-0.05,-0.02,IDLE
6.37,-0.35,7.13,0.28,-0.07,-0.03,IDLE
6.46,-1.65,8.07,0.27,-0.11,0.01,IDLE
6.21,-0.69,8.25,0.27,-0.11,0.03,IDLE
6.34,-0.5,7.76,0.3,-0.08,-0.02,IDLE
6.2,-0.34,7.56,0.29,-0.07,-0.03,IDLE
5.9,-1.63,8.11,0.26,-0.09,0.01,IDLE
5.8,-0.64,7.84,0.26,-0.09,0.02,IDLE
6.59,-0.54,7.24,0.3,-0.08,-0.02,IDLE
6.92,-0.39,7.4,0.29,-0.11,-0.02,IDLE
6.0,-1.58,8.58,0.26,-0.11,0.02,IDLE
5.35,-0.43,8.1,0.27,-0.06,0.02,IDLE
