ax,ay,az,gx,gy,gz,target
5.72,-1.11,8.3,0.2,-0.07,-0.08,MOV1
5.87,-1.0,8.05,0.23,-0.07,-0.08,MOV1
6.49,-0.57,7.41,0.2,-0.07,-0.14,MOV1
6.37,-0.32,7.54,0.16,-0.06,-0.18,MOV1
6.16,-1.12,8.35,0.16,-0.07,-0.14,MOV1
5.91,-0.95,8.25,0.18,-0.07,-0.14,MOV1
6.08,-0.45,7.61,0.16,-0.04,-0.21,MOV1
6.24,-0.45,7.47,0.12,-0.04,-0.25,MOV1
6.15,-1.1,8.13,0.11,-0.06,-0.21,MOV1
6.27,-0.85,8.1,0.13,-0.07,-0.2,MOV1
6.3,-0.42,7.71,0.12,-0.04,-0.27,MOV1
6.03,-0.45,7.75,0.08,-0.03,-0.31,MOV1
5.66,-1.12,8.26,0.06,-0.04,-0.27,MOV1
5.9,-0.89,8.03,0.09,-0.05,-0.26,MOV1
6.45,-0.47,7.44,0.09,-0.04,-0.32,MOV1
6.42,-0.47,7.71,0.05,-0.05,-0.35,MOV1
5.65,-1.1,8.47,0.04,-0.04,-0.3,MOV1
5.54,-0.86,8.34,0.07,-0.04,-0.29,MOV1
6.22,-0.57,7.48,0.09,-0.04,-0.34,MOV1
6.36,-0.74,7.73,0.05,-0.05,-0.35,MOV1
5.88,-1.06,8.25,0.03,-0.06,-0.31,MOV1
5.88,-0.78,8.28,0.08,-0.05,-0.29,MOV1
6.27,-0.63,7.66,0.1,-0.05,-0.33,MOV1
6.0,-0.69,7.88,0.05,-0.04,-0.35,MOV1
5.62,-1.03,8.29,0.03,-0.04,-0.31,MOV1
6.08,-0.75,7.96,0.09,-0.06,-0.28,MOV1
6.74,-0.65,7.54,0.12,-0.07,-0.31,MOV1
6.26,-0.73,7.99,0.06,-0.05,-0.34,MOV1
5.47,-0.91,8.5,0.04,-0.04,-0.31,MOV1
5.75,-0.77,8.05,0.1,-0.04,-0.27,MOV1
6.58,-0.83,7.55,0.12,-0.07,-0.3,MOV1
6.46,-0.65,7.71,0.07,-0.06,-0.33,MOV1
5.9,-0.67,8.29,0.05,-0.05,-0.3,MOV1
5.87,-0.75,8.25,0.11,-0.05,-0.27,MOV1
6.31,-0.7,7.8,0.13,-0.05,-0.28,MOV1
6.09,-0.6,7.76,0.07,-0.05,-0.32,MOV1
5.81,-0.58,8.02,0.06,-0.04,-0.3,MOV1
6.14,-0.76,7.97,0.12,-0.06,-0.25,MOV1
6.54,-0.64,7.91,0.14,-0.07,-0.26,MOV1
5.93,-0.55,8.03,0.09,-0.04,-0.31,MOV1
5.47,-0.51,8.13,0.06,-0.02,-0.28,MOV1
5.83,-0.8,7.95,0.12,-0.05,-0.23,MOV1
6.49,-0.78,7.81,0.14,-0.08,-0.23,MOV1
6.26,-0.53,7.85,0.1,-0.06,-0.28,MOV1
5.66,-0.42,8.25,0.08,-0.04,-0.26,MOV1
5.62,-0.82,8.27,0.14,-0.05,-0.21,MOV1
6.04,-0.76,7.96,0.16,-0.06,-0.2,MOV1
6.07,-0.68,7.82,0.12,-0.06,-0.25,MOV1
5.88,-0.29,8.0,0.1,-0.05,-0.23,MOV1
6.07,-0.81,8.25,0.16,-0.08,-0.17,MOV1
6.12,-0.82,8.13,0.18,-0.08,-0.17,MOV1
5.77,-0.63,8.03,0.14,-0.05,-0.22,MOV1
5.56,-0.33,7.96,0.12,-0.04,-0.21,MOV1
6.01,-1.04,8.13,0.17,-0.08,-0.15,MOV1
6.43,-0.85,7.88,0.2,-0.1,-0.14,MOV1
6.17,-0.59,8.08,0.17,-0.07,-0.19,MOV1
5.54,-0.28,8.17,0.14,-0.05,-0.18,MOV1
5.64,-1.09,8.33,0.19,-0.07,-0.12,MOV1
5.97,-0.85,8.05,0.21,-0.09,-0.11,MOV1
6.27,-0.58,7.69,0.19,-0.08,-0.16,MOV1
6.06,-0.24,7.89,0.17,-0.07,-0.15,MOV1
6.0,-1.11,8.37,0.21,-0.09,-0.09,MOV1
5.81,-0.78,8.28,0.23,-0.09,-0.09,MOV1
5.88,-0.43,7.72,0.21,-0.06,-0.14,MOV1
5.98,-0.32,7.73,0.19,-0.06,-0.14,MOV1
6.2,-1.17,8.19,0.21,-0.1,-0.07,MOV1
6.24,-0.65,8.26,0.25,-0.11,-0.06,MOV1
6.02,-0.44,7.91,0.23,-0.07,-0.12,MOV1
5.7,-0.22,7.95,0.21,-0.05,-0.12,MOV1
5.67,-1.15,8.22,0.22,-0.08,-0.05,MOV1
6.03,-0.71,8.04,0.26,-0.09,-0.04,MOV1
6.34,-0.41,7.57,0.24,-0.08,-0.1,MOV1
6.17,-0.17,7.92,0.22,-0.07,-0.1,MOV1
5.77,-1.1,8.54,0.23,-0.09,-0.05,MOV1
5.61,-0.57,8.29,0.25,-0.07,-0.04,MOV1
6.15,-0.4,7.48,0.24,-0.06,-0.1,MOV1
6.32,-0.25,7.64,0.2,-0.07,-0.12,MOV1
6.18,-1.02,8.29,0.2,-0.09,-0.07,MOV1
6.06,-0.51,8.24,0.23,-0.08,-0.07,MOV1
6.14,-0.39,7.76,0.2,-0.05,-0.15,MOV1
5.84,-0.27,7.82,0.15,-0.04,-0.18,MOV1
5.8,-0.96,8.3,0.14,-0.06,-0.14,MOV1
6.23,-0.5,7.94,0.18,-0.08,-0.14,MOV1
6.51,-0.35,7.71,0.15,-0.06,-0.21,MOV1
5.98,-0.35,8.12,0.1,-0.04,-0.25,MOV1
5.5,-0.8,8.52,0.1,-0.04,-0.21,MOV1
5.75,-0.67,8.08,0.13,-0.05,-0.21,MOV1
6.3,-0.53,7.65,0.11,-0.05,-0.27,MOV1
6.19,-0.43,7.8,0.06,-0.05,-0.3,MOV1
5.82,-0.76,8.37,0.07,-0.06,-0.26,MOV1
5.75,-0.75,8.34,0.11,-0.06,-0.25,MOV1
5.89,-0.48,7.86,0.09,-0.04,-0.3,MOV1
5.87,-0.47,7.8,0.05,-0.04,-0.33,MOV1
5.85,-0.88,8.22,0.06,-0.06,-0.28,MOV1
6.07,-0.8,8.16,0.11,-0.08,-0.25,MOV1
6.16,-0.43,7.94,0.1,-0.06,-0.3,MOV1
5.81,-0.48,8.02,0.07,-0.04,-0.33,MOV1
5.48,-0.87,8.33,0.07,-0.05,-0.27,MOV1
5.73,-0.93,8.17,0.12,-0.07,-0.24,MOV1
6.38,-0.45,7.77,0.13,-0.07,-0.27,MOV1
6.31,-0.38,7.81,0.1,-0.06,-0.3,MOV1
5.71,-0.85,8.41,0.09,-0.07,-0.25,MOV1
5.54,-0.9,8.51,0.14,-0.06,-0.21,MOV1
6.09,-0.41,7.69,0.15,-0.06,-0.24,MOV1
6.27,-0.49,7.7,0.12,-0.06,-0.27,MOV1
5.88,-0.86,8.26,0.11,-0.07,-0.21,MOV1
5.91,-0.73,8.45,0.16,-0.08,-0.18,MOV1
6.14,-0.41,7.88,0.18,-0.06,-0.21,MOV1
5.93,-0.36,7.92,0.14,-0.05,-0.24,MOV1
5.61,-0.75,8.29,0.12,-0.05,-0.19,MOV1
5.92,-0.73,8.16,0.18,-0.07,-0.15,MOV1
6.52,-0.35,7.66,0.2,-0.07,-0.18,MOV1
6.22,-0.33,7.99,0.16,-0.06,-0.2,MOV1
5.44,-0.62,8.58,0.14,-0.05,-0.16,MOV1
