ax,ay,az,gx,gy,gz,target
6.34,-0.88,8.23,0.17,-0.1,0.11,ANOM1
6.54,-0.55,7.43,0.21,-0.05,0.05,ANOM1
6.58,-0.53,7.47,0.22,-0.06,0.04,ANOM1
5.88,-2.4,8.45,0.2,-0.07,0.07,ANOM1
5.51,-1.56,8.33,0.21,-0.05,0.07,ANOM1
6.51,-1.38,7.15,0.28,-0.05,0.03,ANOM1
6.36,-1.66,7.91,0.32,-0.08,0.05,ANOM1
5.14,-2.95,9.04,0.28,-0.07,0.09,ANOM1
5.0,-1.94,8.59,0.31,-0.05,0.09,ANOM1
6.28,-1.81,7.3,0.4,-0.08,0.08,ANOM1
6.45,-1.9,7.59,0.4,-0.11,0.05,ANOM1
5.77,-2.54,8.6,0.34,-0.1,0.05,ANOM1
6.01,-1.24,7.95,0.39,-0.08,0.03,ANOM1
6.64,-1.5,7.49,0.44,-0.1,-0.02,ANOM1
6.01,-1.18,7.9,0.4,-0.08,-0.08,ANOM1
5.55,-1.39,8.35,0.32,-0.06,-0.09,ANOM1
6.32,-0.16,7.45,0.36,-0.07,-0.1,ANOM1
6.68,-0.56,7.78,0.39,-0.11,-0.11,ANOM1
5.72,-0.42,8.48,0.35,-0.08,-0.14,ANOM1
5.3,-0.09,8.55,0.27,-0.06,-0.12,ANOM1
5.65,0.76,7.79,0.33,-0.08,-0.09,ANOM1
6.15,0.05,7.71,0.35,-0.12,-0.06,ANOM1
6.17,0.18,8.13,0.28,-0.12,-0.07,ANOM1
5.72,1.0,8.11,0.23,-0.09,-0.04,ANOM1
6.03,0.81,7.91,0.31,-0.1,0.01,ANOM1
6.06,-0.11,8.1,0.27,-0.12,0.04,ANOM1
5.63,0.24,8.0,0.2,-0.09,0.02,ANOM1
6.01,0.86,7.54,0.17,-0.09,0.04,ANOM1
6.72,0.12,7.64,0.24,-0.13,0.07,ANOM1
6.29,-0.69,8.54,0.21,-0.14,0.11,ANOM1
5.65,-0.1,8.04,0.16,-0.07,0.06,ANOM1
5.96,0.46,7.21,0.15,-0.07,0.06,ANOM1
6.42,-0.93,7.56,0.2,-0.11,0.1,ANOM1
6.25,-1.44,8.13,0.15,-0.13,0.13,ANOM1
6.12,-0.79,7.77,0.14,-0.08,0.06,ANOM1
6.41,-0.23,7.36,0.15,-0.07,0.05,ANOM1
6.0,-2.08,8.18,0.17,-0.11,0.1,ANOM1
5.72,-1.95,8.41,0.15,-0.1,0.1,ANOM1
6.27,-1.59,7.54,0.13,-0.07,0.06,ANOM1
6.58,-0.67,7.2,0.19,-0.08,0.06,ANOM1
6.03,-2.42,8.41,0.2,-0.09,0.09,ANOM1
5.82,-2.33,8.65,0.19,-0.07,0.09,ANOM1
6.19,-1.38,7.23,0.24,-0.05,0.03,ANOM1
6.33,-1.66,7.55,0.27,-0.08,0.02,ANOM1
5.94,-2.82,8.35,0.26,-0.08,0.02,ANOM1
6.26,-1.63,8.06,0.26,-0.06,-0.0,ANOM1
6.92,-1.89,7.31,0.32,-0.07,-0.06,ANOM1
6.24,-1.77,7.62,0.32,-0.06,-0.07,ANOM1
5.52,-2.79,8.35,0.28,-0.04,-0.06,ANOM1
5.9,-1.7,7.92,0.31,-0.03,-0.08,ANOM1
6.84,-1.94,7.25,0.38,-0.07,-0.09,ANOM1
6.26,-1.63,7.93,0.43,-0.07,-0.14,ANOM1
5.42,-2.57,8.9,0.38,-0.04,-0.14,ANOM1
6.11,-1.42,8.21,0.41,-0.05,-0.13,ANOM1
6.61,-1.13,7.31,0.49,-0.09,-0.13,ANOM1
5.88,-1.14,7.91,0.45,-0.08,-0.14,ANOM1
5.52,-0.9,8.38,0.35,-0.06,-0.12,ANOM1
5.94,0.2,7.79,0.4,-0.06,-0.09,ANOM1
6.17,-0.57,8.03,0.44,-0.09,-0.08,ANOM1
5.41,-0.1,8.49,0.4,-0.07,-0.11,ANOM1
5.43,0.61,8.07,0.35,-0.06,-0.1,ANOM1
6.24,1.09,7.39,0.42,-0.1,-0.08,ANOM1
6.5,0.3,8.14,0.42,-0.15,-0.04,ANOM1
5.51,0.99,8.56,0.34,-0.1,-0.05,ANOM1
5.2,1.84,8.08,0.24,-0.05,-0.03,ANOM1
5.77,1.13,7.8,0.31,-0.1,0.04,ANOM1
6.06,0.17,8.23,0.23,-0.16,0.1,ANOM1
5.72,0.57,8.32,0.18,-0.12,0.04,ANOM1
6.15,1.7,7.65,0.18,-0.12,0.07,ANOM1
6.36,0.09,8.01,0.24,-0.14,0.09,ANOM1
5.62,-0.41,8.71,0.18,-0.14,0.13,ANOM1
5.68,0.37,7.56,0.13,-0.09,0.08,ANOM1
6.44,0.86,7.12,0.11,-0.11,0.08,ANOM1
6.38,-1.08,8.15,0.13,-0.15,0.14,ANOM1
5.7,-1.1,8.65,0.08,-0.14,0.16,ANOM1
5.66,-0.91,7.89,0.08,-0.09,0.08,ANOM1
6.29,-0.18,7.12,0.11,-0.12,0.09,ANOM1
6.16,-2.34,8.34,0.13,-0.18,0.14,ANOM1
6.07,-2.23,8.5,0.1,-0.16,0.15,ANOM1
6.62,-1.34,7.37,0.11,-0.12,0.11,ANOM1
6.46,-0.91,7.24,0.16,-0.11,0.12,ANOM1
6.01,-3.06,8.48,0.16,-0.1,0.15,ANOM1
6.08,-2.58,8.38,0.14,-0.08,0.13,ANOM1
6.89,-2.19,6.79,0.25,-0.09,0.06,ANOM1
6.74,-2.29,7.37,0.29,-0.11,0.02,ANOM1
6.17,-3.48,8.61,0.28,-0.1,0.02,ANOM1
5.97,-2.17,8.2,0.3,-0.05,-0.03,ANOM1
6.77,-2.2,6.82,0.36,-0.06,-0.07,ANOM1
6.32,-2.23,7.25,0.35,-0.07,-0.07,ANOM1
5.89,-3.08,8.74,0.3,-0.05,-0.07,ANOM1
6.29,-1.71,7.93,0.33,-0.03,-0.1,ANOM1
6.84,-1.82,7.45,0.42,-0.07,-0.11,ANOM1
6.07,-1.78,8.28,0.46,-0.05,-0.17,ANOM1
5.32,-2.4,8.6,0.41,-0.02,-0.21,ANOM1
6.32,-0.85,7.88,0.46,-0.05,-0.19,ANOM1
6.91,-1.14,7.63,0.51,-0.11,-0.17,ANOM1
5.81,-0.48,7.93,0.47,-0.07,-0.19,ANOM1
5.27,-0.35,8.5,0.35,-0.04,-0.13,ANOM1
5.64,0.33,7.71,0.39,-0.04,-0.09,ANOM1
5.76,-0.34,8.18,0.4,-0.09,-0.06,ANOM1
5.72,0.05,8.38,0.38,-0.08,-0.08,ANOM1
5.81,0.82,8.0,0.36,-0.08,-0.08,ANOM1
6.24,0.73,8.1,0.44,-0.12,-0.05,ANOM1
6.07,0.42,8.35,0.43,-0.14,-0.03,ANOM1
5.39,1.05,8.11,0.33,-0.09,-0.03,ANOM1
5.59,1.84,7.62,0.24,-0.06,-0.01,ANOM1
6.28,0.85,7.61,0.26,-0.11,0.06,ANOM1
6.35,0.21,8.39,0.2,-0.14,0.1,ANOM1
5.7,0.78,8.32,0.16,-0.08,0.04,ANOM1
5.8,1.3,7.83,0.17,-0.08,0.04,ANOM1
6.12,-0.12,7.94,0.22,-0.12,0.06,ANOM1
5.82,-0.49,8.26,0.18,-0.14,0.1,ANOM1
6.19,0.18,7.54,0.15,-0.1,0.06,ANOM1
6.39,0.68,7.51,0.12,-0.1,0.09,ANOM1
5.9,-1.2,8.39,0.13,-0.11,0.15,ANOM1
5.31,-1.24,8.66,0.08,-0.11,0.17,ANOM1
5.94,-1.08,7.68,0.1,-0.09,0.11,ANOM1
6.56,-0.54,7.2,0.13,-0.13,0.1,ANOM1
6.11,-2.21,8.39,0.15,-0.16,0.14,ANOM1
6.02,-2.09,8.62,0.14,-0.13,0.14,ANOM1
6.39,-1.39,7.09,0.16,-0.1,0.1,ANOM1
6.1,-1.22,7.35,0.17,-0.08,0.12,ANOM1
5.97,-2.8,8.16,0.15,-0.08,0.13,ANOM1
6.36,-2.37,8.21,0.17,-0.09,0.13,ANOM1
6.82,-2.17,7.27,0.26,-0.11,0.07,ANOM1
6.14,-2.3,7.88,0.28,-0.09,0.01,ANOM1
5.73,-2.9,8.46,0.27,-0.07,-0.0,ANOM1
5.99,-2.07,7.89,0.32,-0.06,-0.04,ANOM1
6.68,-2.2,7.02,0.36,-0.07,-0.07,ANOM1
6.48,-2.06,7.69,0.35,-0.07,-0.08,ANOM1
5.78,-2.38,8.48,0.3,-0.05,-0.07,ANOM1
5.66,-1.75,8.12,0.33,-0.04,-0.07,ANOM1
6.17,-1.79,7.76,0.41,-0.08,-0.07,ANOM1
5.84,-1.62,7.83,0.44,-0.07,-0.14,ANOM1
5.87,-2.15,8.44,0.41,-0.08,-0.16,ANOM1
6.36,-0.85,7.93,0.46,-0.09,-0.15,ANOM1
6.16,-0.95,8.14,0.49,-0.11,-0.14,ANOM1
5.69,-0.77,8.11,0.45,-0.07,-0.16,ANOM1
