ax,ay,az,gx,gy,gz,target
6.46,0.7,7.71,0.35,-0.15,0.13,ANOM2
5.84,1.04,8.24,0.27,-0.13,0.15,ANOM2
6.02,0.79,8.12,0.33,-0.11,0.2,ANOM2
6.53,0.17,7.98,0.33,-0.14,0.21,ANOM2
5.86,0.34,7.98,0.27,-0.11,0.18,ANOM2
5.6,0.42,8.02,0.23,-0.09,0.21,ANOM2
6.31,-0.12,7.92,0.31,-0.12,0.26,ANOM2
6.44,-0.57,8.18,0.32,-0.15,0.29,ANOM2
5.75,-0.31,8.16,0.29,-0.1,0.25,ANOM2
5.43,-0.12,8.01,0.26,-0.07,0.28,ANOM2
6.02,-1.09,7.92,0.35,-0.11,0.34,ANOM2
6.3,-1.5,8.08,0.36,-0.15,0.37,ANOM2
6.04,-0.91,7.97,0.35,-0.11,0.32,ANOM2
5.77,-0.57,7.9,0.34,-0.09,0.33,ANOM2
5.76,-1.7,8.12,0.41,-0.12,0.39,ANOM2
5.82,-2.11,8.45,0.43,-0.12,0.4,ANOM2
6.28,-1.37,7.35,0.4,-0.1,0.32,ANOM2
6.26,-1.41,7.72,0.35,-0.09,0.31,ANOM2
6.15,-2.52,8.28,0.48,-0.13,0.38,ANOM2
6.06,-2.15,8.25,0.48,-0.09,0.32,ANOM2
5.54,-2.07,8.06,0.51,-0.04,0.23,ANOM2
5.42,-1.51,7.99,0.54,-0.06,0.27,ANOM2
5.71,-2.51,8.27,0.58,-0.1,0.27,ANOM2
5.49,-1.88,8.57,0.62,-0.12,0.26,ANOM2
6.0,-1.67,8.07,0.63,-0.12,0.23,ANOM2
5.56,-0.59,8.01,0.61,-0.1,0.18,ANOM2
5.33,-1.62,8.6,0.6,-0.14,0.24,ANOM2
5.56,-1.1,8.37,0.62,-0.14,0.24,ANOM2
5.99,-0.33,7.61,0.58,-0.13,0.16,ANOM2
6.06,0.17,7.76,0.54,-0.14,0.11,ANOM2
5.87,-0.48,8.49,0.52,-0.18,0.14,ANOM2
5.73,0.17,8.45,0.51,-0.16,0.12,ANOM2
6.06,0.78,7.6,0.47,-0.14,0.03,ANOM2
6.2,1.28,7.36,0.39,-0.12,-0.02,ANOM2
6.45,0.25,8.07,0.36,-0.15,0.02,ANOM2
6.36,0.91,8.18,0.32,-0.14,0.02,ANOM2
6.27,1.18,7.86,0.28,-0.09,-0.05,ANOM2
5.95,1.4,7.69,0.24,-0.08,-0.05,ANOM2
5.86,0.19,8.28,0.2,-0.11,0.01,ANOM2
5.69,0.63,8.1,0.21,-0.1,0.04,ANOM2
6.46,0.81,7.56,0.23,-0.11,0.04,ANOM2
6.46,0.89,7.79,0.22,-0.11,0.06,ANOM2
5.66,-0.31,8.69,0.2,-0.12,0.14,ANOM2
5.37,0.05,8.4,0.23,-0.11,0.2,ANOM2
6.29,-0.02,7.46,0.27,-0.11,0.22,ANOM2
6.42,0.02,7.47,0.24,-0.11,0.22,ANOM2
5.87,-1.18,8.48,0.24,-0.13,0.31,ANOM2
5.77,-1.06,8.36,0.33,-0.12,0.36,ANOM2
6.28,-0.91,7.69,0.36,-0.1,0.34,ANOM2
6.18,-1.23,7.72,0.36,-0.12,0.33,ANOM2
5.88,-1.74,8.17,0.36,-0.13,0.4,ANOM2
6.07,-1.31,8.05,0.4,-0.13,0.44,ANOM2
6.56,-1.6,7.59,0.45,-0.13,0.4,ANOM2
6.08,-0.92,7.82,0.42,-0.11,0.38,ANOM2
5.57,-2.13,8.47,0.39,-0.1,0.42,ANOM2
5.84,-2.12,8.09,0.45,-0.11,0.44,ANOM2
6.58,-1.55,7.5,0.5,-0.11,0.38,ANOM2
6.47,-1.48,7.68,0.48,-0.1,0.3,ANOM2
5.87,-2.05,8.47,0.47,-0.11,0.31,ANOM2
5.74,-1.65,8.41,0.52,-0.1,0.31,ANOM2
6.12,-1.63,7.48,0.53,-0.09,0.23,ANOM2
6.4,-1.24,7.25,0.45,-0.08,0.13,ANOM2
6.04,-2.19,8.4,0.41,-0.08,0.14,ANOM2
6.14,-1.63,8.06,0.46,-0.09,0.12,ANOM2
6.18,-1.35,7.79,0.48,-0.06,0.04,ANOM2
5.69,-1.13,8.03,0.51,-0.05,-0.03,ANOM2
5.23,-1.63,8.58,0.45,-0.05,-0.02,ANOM2
5.12,-0.95,8.38,0.5,-0.06,0.0,ANOM2
6.04,-0.54,7.65,0.55,-0.12,0.0,ANOM2
6.2,-0.4,7.84,0.48,-0.14,-0.02,ANOM2
5.16,-0.3,8.79,0.4,-0.15,0.04,ANOM2
5.08,0.15,8.32,0.41,-0.13,0.07,ANOM2
6.26,-0.05,7.78,0.44,-0.16,0.07,ANOM2
6.68,0.32,7.65,0.41,-0.18,0.03,ANOM2
5.87,0.33,8.46,0.34,-0.16,0.02,ANOM2
5.88,0.81,8.32,0.41,-0.15,0.05,ANOM2
6.51,0.75,7.62,0.44,-0.16,0.05,ANOM2
6.21,0.6,7.72,0.35,-0.15,0.03,ANOM2
5.66,0.85,8.03,0.26,-0.13,0.07,ANOM2
6.22,1.05,7.74,0.29,-0.14,0.13,ANOM2
6.84,0.2,7.8,0.3,-0.16,0.16,ANOM2
6.31,0.17,8.07,0.26,-0.14,0.15,ANOM2
5.5,0.25,8.26,0.21,-0.11,0.16,ANOM2
5.88,-0.14,7.92,0.29,-0.11,0.2,ANOM2
6.78,-0.34,7.54,0.34,-0.15,0.23,ANOM2
6.7,-0.44,7.66,0.29,-0.13,0.2,ANOM2
5.84,-0.21,7.97,0.25,-0.09,0.23,ANOM2
5.98,-0.72,7.94,0.31,-0.1,0.3,ANOM2
6.36,-1.18,7.86,0.34,-0.12,0.33,ANOM2
6.18,-1.08,7.81,0.31,-0.12,0.32,ANOM2
5.97,-1.02,7.82,0.31,-0.11,0.32,ANOM2
6.28,-1.2,8.02,0.38,-0.13,0.38,ANOM2
6.44,-2.18,8.0,0.45,-0.14,0.39,ANOM2
6.19,-1.59,7.76,0.42,-0.08,0.32,ANOM2
5.91,-1.79,7.95,0.38,-0.05,0.31,ANOM2
6.42,-1.89,7.42,0.44,-0.06,0.34,ANOM2
7.02,-2.36,7.61,0.45,-0.08,0.31,ANOM2
6.18,-2.3,8.4,0.45,-0.06,0.24,ANOM2
5.67,-1.7,8.05,0.47,-0.03,0.22,ANOM2
5.51,-1.92,8.31,0.51,-0.04,0.21,ANOM2
5.49,-2.31,8.47,0.58,-0.07,0.22,ANOM2
5.9,-1.86,8.14,0.59,-0.07,0.17,ANOM2
5.83,-0.75,8.04,0.54,-0.05,0.13,ANOM2
5.64,-1.14,8.22,0.57,-0.1,0.18,ANOM2
5.46,-1.3,8.58,0.57,-0.12,0.2,ANOM2
5.36,-0.31,8.21,0.5,-0.11,0.14,ANOM2
5.28,0.09,7.82,0.44,-0.09,0.1,ANOM2
5.88,-0.52,8.09,0.46,-0.14,0.13,ANOM2
6.13,-0.62,8.5,0.48,-0.18,0.14,ANOM2
5.67,0.2,8.17,0.46,-0.14,0.06,ANOM2
5.48,0.82,7.94,0.41,-0.1,0.01,ANOM2
5.66,0.07,8.05,0.41,-0.14,0.06,ANOM2
5.74,-0.15,8.31,0.37,-0.16,0.08,ANOM2
6.03,0.56,7.79,0.32,-0.15,0.03,ANOM2
6.18,1.14,7.67,0.28,-0.14,0.01,ANOM2
6.0,-0.16,8.48,0.27,-0.16,0.06,ANOM2
5.61,-0.13,8.62,0.26,-0.16,0.09,ANOM2
6.01,0.37,7.47,0.27,-0.13,0.05,ANOM2
6.37,0.57,7.27,0.23,-0.12,0.02,ANOM2
6.53,-0.44,8.05,0.24,-0.16,0.09,ANOM2
6.11,-0.38,8.32,0.24,-0.15,0.14,ANOM2
6.18,-0.17,7.56,0.24,-0.12,0.12,ANOM2
6.38,0.08,7.18,0.21,-0.12,0.11,ANOM2
6.3,-1.17,7.97,0.2,-0.16,0.17,ANOM2
6.29,-1.25,8.22,0.26,-0.17,0.23,ANOM2
6.8,-0.73,7.29,0.29,-0.15,0.19,ANOM2
6.56,-0.72,7.24,0.28,-0.13,0.16,ANOM2
6.04,-1.78,8.18,0.29,-0.13,0.24,ANOM2
6.04,-1.67,8.13,0.34,-0.11,0.29,ANOM2
6.8,-1.31,7.1,0.37,-0.1,0.25,ANOM2
7.09,-1.3,7.02,0.33,-0.09,0.2,ANOM2
6.62,-2.31,7.94,0.35,-0.11,0.25,ANOM2
6.51,-2.27,8.03,0.36,-0.08,0.24,ANOM2
6.32,-2.18,7.92,0.42,-0.03,0.17,ANOM2
6.48,-1.88,7.38,0.49,-0.04,0.17,ANOM2
5.81,-2.63,8.24,0.48,-0.03,0.16,ANOM2
5.3,-2.24,8.75,0.55,-0.03,0.2,ANOM2
5.9,-1.82,7.96,0.62,-0.05,0.21,ANOM2
5.65,-1.17,8.05,0.61,-0.07,0.18,ANOM2
4.99,-1.87,8.61,0.57,-0.1,0.25,ANOM2
5.44,-1.32,8.25,0.6,-0.11,0.28,ANOM2
6.21,-0.84,7.77,0.62,-0.13,0.26,ANOM2
6.39,-0.3,7.73,0.61,-0.13,0.22,ANOM2
5.71,-0.69,8.56,0.55,-0.11,0.21,ANOM2
5.53,-0.21,8.48,0.56,-0.1,0.2,ANOM2
6.09,0.37,7.53,0.58,-0.11,0.15,ANOM2
6.45,0.66,7.4,0.5,-0.12,0.09,ANOM2
6.0,0.36,8.21,0.39,-0.13,0.08,ANOM2
5.86,0.65,8.31,0.36,-0.13,0.09,ANOM2
6.33,0.86,7.69,0.35,-0.12,0.06,ANOM2
6.13,0.89,7.6,0.28,-0.1,-0.0,ANOM2
5.61,0.28,8.34,0.21,-0.1,0.02,ANOM2
6.22,0.57,7.81,0.23,-0.12,0.04,ANOM2
6.6,0.6,7.6,0.24,-0.14,0.02,ANOM2
6.37,0.4,7.93,0.21,-0.14,0.02,ANOM2
5.47,0.02,8.48,0.14,-0.1,0.04,ANOM2
5.59,0.08,7.98,0.16,-0.11,0.1,ANOM2
6.36,-0.38,7.43,0.2,-0.13,0.12,ANOM2
6.44,-0.51,7.78,0.16,-0.15,0.11,ANOM2
5.75,-0.57,8.29,0.14,-0.13,0.13,ANOM2
5.89,-0.95,8.17,0.19,-0.14,0.18,ANOM2
6.41,-1.3,7.63,0.26,-0.17,0.19,ANOM2
6.36,-1.14,7.48,0.22,-0.15,0.16,ANOM2
6.1,-1.5,7.94,0.17,-0.13,0.18,ANOM2
6.23,-1.34,7.88,0.25,-0.14,0.24,ANOM2
6.45,-1.83,7.75,0.29,-0.15,0.26,ANOM2
6.28,-1.94,7.84,0.27,-0.12,0.2,ANOM2
5.84,-1.76,7.92,0.24,-0.1,0.22,ANOM2
6.22,-2.14,7.83,0.31,-0.11,0.25,ANOM2
6.87,-2.34,7.66,0.39,-0.13,0.22,ANOM2
6.86,-1.98,7.62,0.38,-0.1,0.15,ANOM2
6.44,-2.06,7.88,0.34,-0.07,0.1,ANOM2
6.18,-2.28,7.99,0.4,-0.06,0.12,ANOM2
6.46,-2.38,7.78,0.44,-0.07,0.11,ANOM2
6.39,-2.3,7.76,0.43,-0.05,0.04,ANOM2
6.0,-1.94,7.92,0.42,-0.04,0.03,ANOM2
5.77,-2.09,8.19,0.49,-0.05,0.07,ANOM2
5.66,-2.26,8.33,0.56,-0.06,0.06,ANOM2
5.73,-1.88,8.34,0.59,-0.06,0.0,ANOM2
5.58,-0.73,7.8,0.53,-0.07,0.01,ANOM2
5.89,-1.32,7.91,0.57,-0.1,0.05,ANOM2
5.85,-0.4,8.06,0.57,-0.11,0.07,ANOM2
6.03,-0.24,8.1,0.49,-0.09,0.05,ANOM2
5.54,0.66,7.86,0.42,-0.06,0.01,ANOM2
5.7,-0.15,8.38,0.41,-0.11,0.05,ANOM2
6.0,0.05,8.0,0.45,-0.14,0.05,ANOM2
6.34,0.58,7.71,0.4,-0.13,-0.02,ANOM2
6.29,1.05,7.93,0.35,-0.11,-0.05,ANOM2
6.03,0.59,8.22,0.36,-0.12,0.0,ANOM2
5.73,0.44,8.35,0.32,-0.1,0.02,ANOM2
5.69,0.86,7.81,0.27,-0.08,0.01,ANOM2
5.89,1.07,7.52,0.2,-0.08,0.02,ANOM2
6.31,0.4,8.05,0.21,-0.14,0.08,ANOM2
6.06,-0.05,8.43,0.22,-0.15,0.12,ANOM2
5.85,0.17,8.21,0.22,-0.11,0.09,ANOM2
5.93,0.63,7.5,0.2,-0.09,0.07,ANOM2
6.0,-0.64,8.0,0.21,-0.12,0.14,ANOM2
5.95,-0.79,8.11,0.23,-0.14,0.21,ANOM2
6.47,-0.33,7.67,0.21,-0.12,0.19,ANOM2
6.16,-0.22,7.66,0.18,-0.1,0.16,ANOM2
5.75,-1.49,8.34,0.18,-0.13,0.24,ANOM2
5.79,-1.69,8.37,0.23,-0.15,0.27,ANOM2
6.4,-1.37,7.48,0.25,-0.14,0.22,ANOM2
6.47,-1.08,7.32,0.24,-0.13,0.2,ANOM2
6.34,-1.99,8.0,0.26,-0.15,0.26,ANOM2
6.05,-2.38,8.42,0.28,-0.12,0.29,ANOM2
6.48,-1.81,7.29,0.27,-0.08,0.22,ANOM2
6.58,-1.82,7.13,0.26,-0.07,0.17,ANOM2
6.65,-2.72,7.78,0.27,-0.09,0.19,ANOM2
6.76,-2.84,8.07,0.31,-0.1,0.16,ANOM2
6.68,-2.47,7.79,0.38,-0.07,0.07,ANOM2
6.32,-2.04,7.63,0.4,-0.04,0.01,ANOM2
5.59,-2.48,8.17,0.39,-0.03,0.01,ANOM2
5.5,-2.34,8.24,0.45,-0.04,0.04,ANOM2
6.31,-1.81,7.54,0.47,-0.06,0.01,ANOM2
6.15,-1.21,7.64,0.45,-0.06,-0.03,ANOM2
5.65,-1.73,8.38,0.46,-0.08,-0.01,ANOM2
5.55,-1.85,8.56,0.46,-0.08,0.02,ANOM2
5.99,-1.11,7.7,0.5,-0.08,-0.03,ANOM2
6.09,-0.29,7.53,0.48,-0.09,-0.08,ANOM2
5.91,-0.99,8.5,0.42,-0.1,-0.05,ANOM2
5.59,-0.18,8.2,0.44,-0.1,-0.03,ANOM2
5.87,-0.01,7.91,0.42,-0.1,-0.04,ANOM2
5.86,0.4,7.72,0.38,-0.09,-0.07,ANOM2
5.5,-0.16,8.24,0.31,-0.11,-0.03,ANOM2
5.89,-0.03,8.1,0.33,-0.13,-0.01,ANOM2
6.37,0.56,7.8,0.35,-0.13,-0.03,ANOM2
6.53,0.63,7.82,0.33,-0.13,-0.05,ANOM2
5.66,0.09,8.46,0.28,-0.12,-0.02,ANOM2
5.52,0.33,8.16,0.28,-0.11,0.03,ANOM2
6.11,0.61,7.42,0.28,-0.11,0.03,ANOM2
6.74,0.37,7.4,0.24,-0.14,0.03,ANOM2
6.23,0.0,8.24,0.19,-0.14,0.07,ANOM2
5.76,-0.11,8.26,0.2,-0.12,0.1,ANOM2
6.11,-0.23,7.88,0.24,-0.12,0.11,ANOM2
6.55,-0.05,7.32,0.23,-0.12,0.09,ANOM2
6.11,-0.83,7.95,0.17,-0.13,0.11,ANOM2
6.18,-0.74,7.92,0.2,-0.13,0.15,ANOM2
6.69,-0.74,7.49,0.25,-0.12,0.17,ANOM2
6.7,-0.82,7.52,0.22,-0.11,0.14,ANOM2
5.66,-1.47,8.18,0.17,-0.1,0.16,ANOM2
5.81,-1.47,8.13,0.2,-0.12,0.21,ANOM2
6.76,-1.58,7.19,0.27,-0.14,0.19,ANOM2
6.81,-1.5,7.56,0.26,-0.14,0.15,ANOM2
6.0,-1.89,8.36,0.22,-0.1,0.16,ANOM2
5.82,-1.95,8.28,0.26,-0.07,0.2,ANOM2
6.22,-1.79,7.35,0.33,-0.06,0.18,ANOM2
6.95,-2.07,7.05,0.27,-0.06,0.11,ANOM2
6.6,-2.64,7.98,0.24,-0.07,0.08,ANOM2
6.32,-2.25,8.02,0.3,-0.07,0.08,ANOM2
6.5,-2.72,7.94,0.37,-0.06,0.04,ANOM2
6.11,-2.23,7.92,0.41,-0.03,-0.03,ANOM2
5.59,-2.13,7.97,0.38,-0.01,-0.05,ANOM2
5.61,-2.05,8.21,0.42,-0.02,-0.04,ANOM2
6.14,-1.76,7.83,0.5,-0.05,-0.03,ANOM2
6.06,-1.41,8.09,0.5,-0.05,-0.08,ANOM2
5.27,-0.92,8.17,0.42,-0.03,-0.07,ANOM2
5.2,-0.92,8.36,0.43,-0.05,-0.03,ANOM2
5.73,-0.65,7.88,0.46,-0.08,-0.01,ANOM2
6.27,-0.54,7.84,0.41,-0.08,-0.04,ANOM2
5.74,-0.07,8.1,0.36,-0.08,-0.07,ANOM2
5.54,-0.09,8.62,0.37,-0.09,-0.04,ANOM2
5.75,-0.08,8.19,0.41,-0.11,-0.04,ANOM2
5.77,0.2,8.07,0.37,-0.12,-0.05,ANOM2
5.65,0.35,7.96,0.3,-0.11,-0.07,ANOM2
5.88,0.5,7.96,0.29,-0.12,-0.02,ANOM2
6.37,0.15,8.06,0.31,-0.15,0.01,ANOM2
5.93,0.25,8.19,0.26,-0.13,0.01,ANOM2
5.46,0.48,8.03,0.22,-0.1,0.0,ANOM2
5.64,0.34,7.92,0.22,-0.12,0.03,ANOM2
6.29,-0.39,7.76,0.26,-0.15,0.07,ANOM2
6.65,-0.05,7.71,0.23,-0.15,0.06,ANOM2
6.21,0.16,7.92,0.18,-0.12,0.04,ANOM2
6.01,-0.23,8.07,0.19,-0.11,0.07,ANOM2
6.03,-0.86,8.03,0.2,-0.13,0.11,ANOM2
6.11,-0.69,7.62,0.17,-0.12,0.1,ANOM2
6.39,-0.61,7.44,0.14,-0.1,0.07,ANOM2
6.58,-0.93,7.69,0.15,-0.13,0.09,ANOM2
6.34,-1.74,8.18,0.2,-0.14,0.13,ANOM2
6.19,-1.35,7.68,0.19,-0.11,0.09,ANOM2
6.41,-1.05,7.13,0.17,-0.09,0.06,ANOM2
6.38,-1.57,7.63,0.18,-0.11,0.09,ANOM2
6.51,-2.2,7.93,0.21,-0.12,0.12,ANOM2
6.64,-1.82,7.77,0.22,-0.09,0.09,ANOM2
6.21,-1.34,7.48,0.22,-0.05,0.05,ANOM2
6.06,-1.99,7.86,0.22,-0.06,0.07,ANOM2
6.4,-2.64,7.94,0.22,-0.08,0.06,ANOM2
6.69,-2.32,7.5,0.28,-0.07,0.01,ANOM2
6.99,-1.79,7.31,0.27,-0.05,-0.06,ANOM2
6.16,-2.26,8.31,0.3,-0.04,-0.05,ANOM2
5.71,-2.35,8.4,0.35,-0.02,-0.03,ANOM2
5.87,-1.88,7.89,0.37,-0.0,-0.08,ANOM2
6.1,-1.56,7.47,0.38,-0.03,-0.09,ANOM2
5.87,-1.73,8.01,0.39,-0.05,-0.09,ANOM2
5.9,-1.81,8.42,0.41,-0.07,-0.06,ANOM2
6.21,-1.31,8.0,0.44,-0.05,-0.08,ANOM2
6.1,-0.82,7.64,0.42,-0.04,-0.1,ANOM2
5.57,-1.15,8.16,0.38,-0.04,-0.09,ANOM2
5.49,-0.93,8.35,0.38,-0.05,-0.07,ANOM2
6.12,-0.54,7.75,0.41,-0.07,-0.07,ANOM2
6.22,-0.34,7.88,0.41,-0.09,-0.09,ANOM2
5.3,-0.33,8.54,0.36,-0.08,-0.07,ANOM2
5.17,-0.11,8.52,0.36,-0.08,-0.04,ANOM2
5.77,0.23,7.79,0.4,-0.1,-0.02,ANOM2
6.11,0.34,7.66,0.36,-0.13,-0.03,ANOM2
5.83,0.25,8.07,0.29,-0.13,-0.02,ANOM2
5.74,0.47,8.46,0.29,-0.13,0.02,ANOM2
5.97,0.53,7.96,0.31,-0.13,0.03,ANOM2
5.86,0.28,7.86,0.26,-0.12,0.01,ANOM2
5.78,0.16,7.94,0.2,-0.12,0.01,ANOM2
6.17,0.37,7.84,0.21,-0.14,0.04,ANOM2
6.68,0.1,7.63,0.25,-0.16,0.06,ANOM2
6.43,-0.12,8.04,0.2,-0.14,0.04,ANOM2
5.75,-0.25,8.02,0.14,-0.11,0.04,ANOM2
5.81,-0.23,7.75,0.15,-0.11,0.08,ANOM2
6.65,-0.89,7.56,0.18,-0.15,0.1,ANOM2
6.69,-0.76,7.72,0.16,-0.16,0.07,ANOM2
6.36,-0.91,7.88,0.11,-0.14,0.07,ANOM2
6.2,-1.03,7.85,0.15,-0.12,0.09,ANOM2
6.13,-1.54,7.78,0.19,-0.14,0.11,ANOM2
6.26,-1.69,7.71,0.17,-0.12,0.07,ANOM2
6.47,-1.29,7.35,0.12,-0.11,0.05,ANOM2
7.02,-1.83,7.46,0.1,-0.11,0.07,ANOM2
7.02,-2.78,7.72,0.18,-0.12,0.08,ANOM2
6.83,-2.38,7.56,0.17,-0.06,0.01,ANOM2
6.18,-2.5,7.8,0.19,-0.01,-0.04,ANOM2
6.28,-2.64,7.71,0.29,-0.02,-0.01,ANOM2
6.15,-3.22,8.25,0.37,-0.03,-0.01,ANOM2
5.93,-2.26,8.04,0.43,-0.03,-0.03,ANOM2
5.88,-1.87,7.9,0.43,-0.04,-0.05,ANOM2
5.54,-1.94,8.06,0.45,-0.06,-0.01,ANOM2
5.67,-2.2,8.15,0.46,-0.07,0.02,ANOM2
6.14,-1.71,7.85,0.45,-0.05,-0.01,ANOM2
6.84,-0.67,7.32,0.43,-0.06,-0.04,ANOM2
6.13,-1.34,8.24,0.42,-0.07,-0.06,ANOM2
5.38,-1.08,8.65,0.43,-0.06,-0.07,ANOM2
5.85,-0.16,7.79,0.41,-0.05,-0.14,ANOM2
6.05,0.22,7.31,0.39,-0.08,-0.17,ANOM2
5.8,-0.25,8.21,0.33,-0.1,-0.12,ANOM2
5.73,0.06,8.52,0.31,-0.08,-0.1,ANOM2
6.07,0.71,7.85,0.32,-0.07,-0.1,ANOM2
6.03,0.45,8.07,0.3,-0.08,-0.1,ANOM2
5.1,0.14,8.56,0.26,-0.09,-0.07,ANOM2
5.38,0.2,8.33,0.27,-0.11,-0.02,ANOM2
6.48,0.72,7.51,0.32,-0.14,-0.01,ANOM2
6.46,0.41,8.02,0.28,-0.14,0.01,ANOM2
5.82,0.08,8.54,0.22,-0.12,0.05,ANOM2
5.62,0.39,8.23,0.21,-0.1,0.08,ANOM2
6.21,0.11,7.57,0.24,-0.11,0.08,ANOM2
6.47,-0.24,7.56,0.18,-0.13,0.07,ANOM2
6.31,-0.42,8.1,0.14,-0.13,0.07,ANOM2
6.27,-0.3,8.12,0.18,-0.12,0.08,ANOM2
6.33,-0.76,7.72,0.2,-0.12,0.07,ANOM2
6.0,-0.84,7.8,0.16,-0.1,0.04,ANOM2
5.77,-1.01,7.86,0.1,-0.09,0.05,ANOM2
6.19,-1.08,7.9,0.12,-0.11,0.07,ANOM2
6.52,-1.35,7.82,0.15,-0.14,0.09,ANOM2
6.27,-1.72,7.98,0.14,-0.11,0.05,ANOM2
5.83,-1.48,7.86,0.1,-0.09,0.03,ANOM2
5.92,-1.7,7.99,0.14,-0.09,0.07,ANOM2
6.47,-2.16,7.59,0.22,-0.1,0.06,ANOM2
6.67,-1.94,7.58,0.2,-0.08,0.02,ANOM2
6.31,-1.8,7.86,0.18,-0.07,-0.0,ANOM2
6.02,-1.98,8.05,0.22,-0.06,0.0,ANOM2
6.12,-2.42,7.89,0.26,-0.08,0.0,ANOM2
6.1,-1.81,7.55,0.26,-0.06,-0.05,ANOM2
6.37,-1.71,7.49,0.22,-0.06,-0.09,ANOM2
6.82,-2.06,7.53,0.21,-0.07,-0.1,ANOM2
6.52,-2.62,8.18,0.27,-0.08,-0.09,ANOM2
6.4,-1.88,7.7,0.28,-0.04,-0.16,ANOM2
6.32,-1.76,7.58,0.24,0.0,-0.25,ANOM2
5.66,-1.91,7.94,0.3,0.01,-0.22,ANOM2
6.14,-2.4,8.12,0.37,-0.02,-0.2,ANOM2
6.21,-1.68,8.06,0.4,0.0,-0.28,ANOM2
5.44,-0.49,7.87,0.39,0.02,-0.28,ANOM2
5.29,-1.62,8.52,0.38,-0.02,-0.21,ANOM2
5.17,-0.93,8.24,0.4,-0.04,-0.18,ANOM2
5.51,-0.57,8.09,0.37,-0.06,-0.15,ANOM2
5.94,0.22,7.57,0.35,-0.06,-0.17,ANOM2
5.72,0.21,8.32,0.31,-0.08,-0.12,ANOM2
5.46,-0.57,9.09,0.36,-0.1,-0.07,ANOM2
5.57,0.81,7.94,0.38,-0.09,-0.1,ANOM2
6.1,0.81,7.54,0.34,-0.1,-0.12,ANOM2
5.79,0.55,8.01,0.31,-0.12,-0.08,ANOM2
5.92,0.41,8.39,0.27,-0.12,-0.02,ANOM2
6.13,1.16,7.92,0.26,-0.1,-0.02,ANOM2
6.14,0.76,7.67,0.22,-0.1,-0.02,ANOM2
5.67,0.36,8.15,0.16,-0.11,0.0,ANOM2
5.63,0.12,8.19,0.15,-0.13,0.04,ANOM2
6.5,0.41,7.3,0.21,-0.13,0.04,ANOM2
6.96,0.23,7.45,0.19,-0.15,0.02,ANOM2
6.06,-0.35,8.2,0.14,-0.13,0.04,ANOM2
5.51,-0.24,8.19,0.12,-0.1,0.07,ANOM2
6.29,-0.33,7.45,0.16,-0.11,0.09,ANOM2
6.65,-0.83,7.46,0.11,-0.14,0.08,ANOM2
6.26,-1.23,7.97,0.07,-0.14,0.07,ANOM2
6.12,-0.96,8.17,0.09,-0.13,0.09,ANOM2
6.47,-1.63,7.74,0.16,-0.16,0.11,ANOM2
6.24,-1.44,7.51,0.16,-0.13,0.05,ANOM2
6.61,-1.69,7.39,0.04,-0.1,0.0,ANOM2
6.8,-1.94,7.52,0.07,-0.09,0.03,ANOM2
7.48,-2.18,7.02,0.14,-0.1,0.02,ANOM2
7.16,-2.26,7.65,0.08,-0.03,-0.09,ANOM2
6.21,-2.42,7.97,0.09,0.02,-0.14,ANOM2
5.96,-2.41,7.94,0.15,0.03,-0.14,ANOM2
6.24,-3.11,8.16,0.22,0.01,-0.17,ANOM2
6.11,-2.14,7.78,0.27,0.01,-0.22,ANOM2
5.97,-1.92,7.98,0.25,-0.0,-0.24,ANOM2
5.5,-1.92,8.36,0.28,-0.03,-0.2,ANOM2
5.36,-2.07,8.29,0.32,-0.04,-0.15,ANOM2
5.81,-1.54,7.95,0.32,-0.04,-0.18,ANOM2
6.03,-1.21,7.77,0.3,-0.03,-0.22,ANOM2
5.8,-1.1,8.31,0.32,-0.04,-0.2,ANOM2
5.81,-1.42,8.56,0.39,-0.06,-0.17,ANOM2
5.95,-0.64,7.96,0.42,-0.06,-0.22,ANOM2
5.63,0.0,7.72,0.31,-0.05,-0.25,ANOM2
5.51,-0.56,8.07,0.29,-0.09,-0.2,ANOM2
5.7,-0.34,8.03,0.28,-0.12,-0.13,ANOM2
6.2,-0.19,7.92,0.25,-0.11,-0.15,ANOM2
6.0,0.31,7.9,0.23,-0.09,-0.18,ANOM2
5.67,-0.23,8.51,0.22,-0.1,-0.14,ANOM2
5.46,-0.44,8.62,0.27,-0.11,-0.12,ANOM2
5.97,0.27,7.69,0.28,-0.12,-0.14,ANOM2
6.59,0.33,7.45,0.25,-0.13,-0.18,ANOM2
6.03,0.31,8.02,0.19,-0.13,-0.13,ANOM2
5.91,-0.19,8.53,0.19,-0.13,-0.05,ANOM2
6.04,0.42,7.78,0.18,-0.11,-0.05,ANOM2
6.38,0.05,7.43,0.14,-0.1,-0.08,ANOM2
6.22,-0.27,7.84,0.11,-0.12,-0.07,ANOM2
6.33,-0.54,8.26,0.14,-0.14,-0.02,ANOM2
6.69,-0.16,7.65,0.2,-0.13,-0.04,ANOM2
6.67,-0.37,7.63,0.17,-0.11,-0.07,ANOM2
5.97,-0.58,7.88,0.12,-0.08,-0.06,ANOM2
5.81,-0.87,8.03,0.11,-0.08,0.0,ANOM2
6.71,-0.91,7.36,0.15,-0.1,0.01,ANOM2
6.86,-0.86,7.47,0.12,-0.1,-0.03,ANOM2
