ax,ay,az,gx,gy,gz,target
5.98,-0.9,7.94,0.41,-0.13,0.22,MOV3
6.52,-0.52,7.65,0.42,-0.13,0.19,MOV3
6.35,-0.39,7.87,0.39,-0.11,0.15,MOV3
5.87,-0.92,8.42,0.36,-0.12,0.19,MOV3
5.71,-0.84,8.29,0.4,-0.11,0.22,MOV3
6.06,-0.66,7.69,0.42,-0.1,0.18,MOV3
6.5,-0.51,7.52,0.4,-0.12,0.15,MOV3
6.04,-0.77,8.17,0.36,-0.12,0.18,MOV3
5.69,-0.78,8.35,0.4,-0.12,0.21,MOV3
6.14,-0.62,7.89,0.43,-0.12,0.19,MOV3
6.18,-0.54,7.6,0.4,-0.11,0.15,MOV3
5.8,-0.78,8.04,0.35,-0.12,0.18,MOV3
5.96,-0.75,8.13,0.4,-0.12,0.21,MOV3
6.5,-0.75,7.88,0.44,-0.13,0.2,MOV3
6.16,-0.71,8.07,0.41,-0.12,0.17,MOV3
5.52,-0.63,8.38,0.36,-0.1,0.17,MOV3
5.65,-0.75,8.11,0.39,-0.1,0.2,MOV3
6.37,-0.92,7.69,0.43,-0.13,0.21,MOV3
6.49,-0.68,7.8,0.4,-0.13,0.17,MOV3
5.87,-0.4,8.11,0.36,-0.1,0.15,MOV3
5.73,-0.84,8.23,0.38,-0.1,0.18,MOV3
6.01,-1.0,8.09,0.41,-0.12,0.2,MOV3
6.03,-0.63,7.71,0.39,-0.11,0.15,MOV3
6.03,-0.46,7.68,0.35,-0.1,0.13,MOV3
6.21,-0.84,8.07,0.38,-0.12,0.17,MOV3
6.11,-1.03,8.27,0.41,-0.13,0.2,MOV3
5.89,-0.63,7.95,0.39,-0.09,0.15,MOV3
5.66,-0.39,7.87,0.36,-0.07,0.12,MOV3
5.88,-0.92,8.01,0.36,-0.1,0.17,MOV3
6.22,-1.09,8.06,0.4,-0.13,0.2,MOV3
6.3,-0.61,7.86,0.4,-0.12,0.16,MOV3
6.11,-0.36,7.74,0.37,-0.08,0.12,MOV3
5.87,-0.94,8.05,0.36,-0.11,0.16,MOV3
5.77,-1.16,8.11,0.4,-0.12,0.2,MOV3
6.2,-0.63,7.53,0.4,-0.1,0.16,MOV3
6.68,-0.34,7.34,0.38,-0.11,0.12,MOV3
6.17,-0.88,8.25,0.36,-0.12,0.16,MOV3
5.66,-1.12,8.58,0.38,-0.12,0.19,MOV3
6.04,-0.5,7.67,0.41,-0.1,0.16,MOV3
6.41,-0.52,7.43,0.38,-0.1,0.13,MOV3
6.06,-1.02,8.07,0.35,-0.12,0.16,MOV3
5.97,-0.93,8.33,0.38,-0.13,0.19,MOV3
6.33,-0.57,7.73,0.42,-0.12,0.17,MOV3
6.28,-0.74,7.74,0.39,-0.11,0.14,MOV3
5.61,-0.87,8.1,0.35,-0.11,0.15,MOV3
5.67,-0.86,8.08,0.37,-0.11,0.19,MOV3
6.64,-0.76,7.53,0.43,-0.14,0.18,MOV3
6.58,-0.74,7.88,0.39,-0.14,0.15,MOV3
5.62,-0.76,8.44,0.35,-0.1,0.15,MOV3
5.62,-0.65,8.13,0.38,-0.09,0.18,MOV3
6.16,-0.9,7.85,0.42,-0.12,0.19,MOV3
6.23,-0.88,7.72,0.39,-0.12,0.15,MOV3
6.07,-0.57,7.85,0.34,-0.11,0.14,MOV3
6.06,-0.72,8.1,0.38,-0.12,0.17,MOV3
6.07,-1.17,8.19,0.41,-0.13,0.19,MOV3
5.85,-0.68,7.88,0.38,-0.1,0.15,MOV3
5.68,-0.5,7.68,0.34,-0.07,0.12,MOV3
6.11,-0.92,7.98,0.37,-0.11,0.17,MOV3
6.37,-1.11,8.14,0.4,-0.13,0.19,MOV3
6.1,-0.64,8.03,0.38,-0.1,0.14,MOV3
5.93,-0.4,7.79,0.36,-0.07,0.11,MOV3
5.86,-1.04,8.0,0.36,-0.1,0.16,MOV3
5.85,-1.21,8.18,0.38,-0.11,0.19,MOV3
6.32,-0.62,7.6,0.39,-0.1,0.14,MOV3
6.6,-0.36,7.45,0.37,-0.11,0.11,MOV3
5.98,-1.09,8.26,0.35,-0.11,0.15,MOV3
5.61,-1.11,8.27,0.37,-0.11,0.18,MOV3
6.21,-0.59,7.46,0.4,-0.1,0.14,MOV3
6.47,-0.55,7.32,0.37,-0.1,0.11,MOV3
6.16,-1.12,8.19,0.34,-0.13,0.15,MOV3
5.9,-0.92,8.41,0.37,-0.12,0.17,MOV3
6.31,-0.69,7.77,0.4,-0.1,0.14,MOV3
6.27,-0.68,7.58,0.37,-0.11,0.12,MOV3
5.73,-1.03,8.1,0.32,-0.11,0.13,MOV3
5.88,-0.88,8.1,0.36,-0.11,0.16,MOV3
6.72,-0.74,7.58,0.41,-0.13,0.15,MOV3
6.41,-0.8,7.94,0.38,-0.13,0.13,MOV3
5.48,-0.8,8.32,0.33,-0.09,0.13,MOV3
5.7,-0.74,7.92,0.37,-0.09,0.15,MOV3
6.36,-1.02,7.63,0.41,-0.12,0.16,MOV3
6.46,-0.91,7.69,0.37,-0.13,0.13,MOV3
5.98,-0.56,8.05,0.33,-0.1,0.12,MOV3
5.99,-0.76,8.07,0.38,-0.1,0.15,MOV3
6.11,-1.2,8.13,0.4,-0.12,0.17,MOV3
5.95,-0.78,7.74,0.36,-0.1,0.12,MOV3
5.86,-0.52,7.63,0.33,-0.08,0.1,MOV3
6.32,-0.92,7.86,0.37,-0.12,0.14,MOV3
6.34,-1.23,8.2,0.39,-0.13,0.17,MOV3
5.97,-0.71,7.97,0.37,-0.1,0.12,MOV3
5.84,-0.4,7.64,0.34,-0.07,0.09,MOV3
6.01,-1.17,8.05,0.35,-0.11,0.14,MOV3
6.08,-1.25,8.15,0.37,-0.12,0.16,MOV3
6.44,-0.58,7.62,0.37,-0.11,0.11,MOV3
6.31,-0.38,7.83,0.34,-0.09,0.09,MOV3
5.84,-1.24,8.35,0.34,-0.1,0.13,MOV3
5.66,-1.04,8.2,0.36,-0.1,0.16,MOV3
6.25,-0.7,7.5,0.38,-0.1,0.12,MOV3
6.47,-0.57,7.41,0.35,-0.1,0.09,MOV3
6.25,-1.18,8.16,0.33,-0.12,0.13,MOV3
5.81,-1.01,8.25,0.36,-0.11,0.15,MOV3
6.07,-0.69,7.63,0.38,-0.09,0.12,MOV3
6.3,-0.62,7.39,0.35,-0.1,0.08,MOV3
6.1,-1.21,8.12,0.32,-0.11,0.12,MOV3
6.03,-0.91,8.1,0.35,-0.12,0.15,MOV3
6.53,-0.71,7.67,0.39,-0.11,0.12,MOV3
6.36,-0.72,7.75,0.36,-0.1,0.09,MOV3
5.54,-1.08,8.26,0.31,-0.09,0.1,MOV3
5.68,-0.86,8.0,0.35,-0.09,0.13,MOV3
6.68,-0.92,7.59,0.39,-0.12,0.13,MOV3
6.74,-0.83,7.62,0.36,-0.13,0.09,MOV3
5.86,-0.81,8.27,0.31,-0.1,0.1,MOV3
5.69,-0.75,8.12,0.35,-0.09,0.12,MOV3
6.21,-1.07,7.79,0.38,-0.11,0.13,MOV3
6.3,-1.0,7.76,0.35,-0.11,0.1,MOV3
6.08,-0.62,7.84,0.3,-0.1,0.08,MOV3
6.26,-0.73,7.87,0.34,-0.11,0.11,MOV3
6.4,-1.21,7.95,0.38,-0.13,0.13,MOV3
5.9,-0.89,8.03,0.34,-0.09,0.09,MOV3
5.72,-0.53,7.6,0.3,-0.07,0.06,MOV3
6.27,-0.98,7.82,0.33,-0.1,0.1,MOV3
6.38,-1.34,8.2,0.35,-0.13,0.13,MOV3
6.3,-0.7,7.93,0.34,-0.11,0.08,MOV3
5.97,-0.37,7.83,0.31,-0.07,0.05,MOV3
5.85,-1.1,8.14,0.32,-0.09,0.09,MOV3
5.79,-1.4,8.31,0.33,-0.11,0.12,MOV3
6.32,-0.58,7.56,0.34,-0.1,0.08,MOV3
6.66,-0.43,7.43,0.33,-0.1,0.05,MOV3
6.2,-1.22,8.26,0.32,-0.12,0.09,MOV3
5.58,-1.29,8.52,0.33,-0.1,0.12,MOV3
5.98,-0.53,7.5,0.35,-0.08,0.08,MOV3
6.47,-0.63,7.25,0.34,-0.1,0.06,MOV3
6.13,-1.4,8.27,0.3,-0.12,0.1,MOV3
5.83,-0.91,8.31,0.32,-0.11,0.12,MOV3
6.37,-0.64,7.64,0.38,-0.1,0.09,MOV3
6.25,-0.76,7.73,0.35,-0.09,0.07,MOV3
5.64,-1.37,8.26,0.29,-0.1,0.09,MOV3
5.85,-0.77,7.96,0.33,-0.1,0.12,MOV3
6.77,-0.87,7.57,0.39,-0.12,0.1,MOV3
6.46,-0.95,7.92,0.34,-0.12,0.08,MOV3
5.68,-1.09,8.44,0.29,-0.09,0.08,MOV3
5.64,-0.67,7.93,0.33,-0.08,0.1,MOV3
6.42,-1.18,7.56,0.38,-0.11,0.11,MOV3
6.54,-1.07,7.75,0.33,-0.12,0.08,MOV3
6.04,-0.63,8.05,0.29,-0.1,0.07,MOV3
6.01,-0.74,8.03,0.34,-0.1,0.1,MOV3
6.27,-1.35,8.03,0.37,-0.12,0.11,MOV3
5.94,-0.95,7.92,0.33,-0.09,0.07,MOV3
5.9,-0.51,7.55,0.29,-0.08,0.05,MOV3
6.45,-0.95,7.77,0.34,-0.11,0.09,MOV3
6.4,-1.47,8.34,0.35,-0.13,0.12,MOV3
5.89,-0.68,7.99,0.33,-0.09,0.07,MOV3
5.73,-0.34,7.73,0.3,-0.06,0.03,MOV3
5.95,-1.22,7.98,0.32,-0.1,0.08,MOV3
6.06,-1.51,8.24,0.32,-0.12,0.11,MOV3
6.34,-0.54,7.66,0.33,-0.1,0.06,MOV3
6.38,-0.37,7.69,0.31,-0.08,0.03,MOV3
5.77,-1.43,8.4,0.3,-0.09,0.07,MOV3
5.58,-1.23,8.52,0.31,-0.09,0.1,MOV3
5.95,-0.59,7.48,0.33,-0.08,0.05,MOV3
6.56,-0.6,7.32,0.32,-0.09,0.03,MOV3
6.26,-1.41,8.35,0.29,-0.12,0.07,MOV3
5.71,-0.95,8.21,0.31,-0.09,0.09,MOV3
6.07,-0.76,7.61,0.35,-0.08,0.06,MOV3
6.17,-0.67,7.5,0.32,-0.08,0.02,MOV3
5.91,-1.41,8.13,0.27,-0.1,0.06,MOV3
6.1,-0.84,7.97,0.31,-0.11,0.08,MOV3
6.56,-0.86,7.72,0.36,-0.11,0.06,MOV3
6.35,-0.91,7.84,0.32,-0.09,0.03,MOV3
5.59,-1.13,8.16,0.26,-0.08,0.04,MOV3
5.67,-0.84,7.95,0.3,-0.08,0.07,MOV3
6.5,-1.05,7.42,0.35,-0.11,0.06,MOV3
6.82,-0.96,7.7,0.31,-0.12,0.03,MOV3
5.88,-0.85,8.25,0.26,-0.1,0.03,MOV3
5.71,-0.76,8.05,0.31,-0.08,0.06,MOV3
6.12,-1.25,7.83,0.34,-0.1,0.07,MOV3
6.25,-1.03,7.64,0.31,-0.1,0.03,MOV3
6.08,-0.75,7.79,0.26,-0.09,0.02,MOV3
6.34,-0.86,7.92,0.31,-0.11,0.05,MOV3
6.2,-1.33,8.16,0.33,-0.12,0.07,MOV3
5.93,-0.91,8.0,0.31,-0.09,0.04,MOV3
5.8,-0.49,7.43,0.27,-0.07,0.01,MOV3
6.21,-1.15,7.93,0.3,-0.1,0.05,MOV3
6.43,-1.37,8.02,0.32,-0.12,0.07,MOV3
6.38,-0.77,7.92,0.31,-0.11,0.04,MOV3
5.96,-0.41,7.92,0.29,-0.07,0.0,MOV3
5.68,-1.26,8.26,0.29,-0.08,0.04,MOV3
5.89,-1.28,8.14,0.3,-0.09,0.07,MOV3
6.42,-0.71,7.5,0.32,-0.09,0.04,MOV3
6.57,-0.5,7.43,0.3,-0.09,0.0,MOV3
6.11,-1.34,8.3,0.28,-0.1,0.04,MOV3
5.67,-1.07,8.26,0.3,-0.08,0.06,MOV3
6.01,-0.73,7.51,0.32,-0.07,0.03,MOV3
6.45,-0.8,7.43,0.3,-0.09,0.01,MOV3
6.23,-1.25,8.21,0.26,-0.11,0.03,MOV3
6.25,-0.94,7.97,0.29,-0.11,0.05,MOV3
6.31,-0.83,7.76,0.33,-0.09,0.04,MOV3
6.08,-0.91,7.76,0.3,-0.08,0.01,MOV3
5.73,-1.14,8.05,0.25,-0.08,0.02,MOV3
6.22,-0.95,7.88,0.29,-0.1,0.05,MOV3
6.63,-1.04,7.8,0.33,-0.12,0.04,MOV3
6.56,-0.96,7.86,0.29,-0.11,0.01,MOV3
5.8,-0.88,8.17,0.25,-0.08,0.01,MOV3
5.71,-0.92,7.91,0.3,-0.08,0.04,MOV3
6.17,-1.2,7.77,0.31,-0.1,0.03,MOV3
6.48,-1.02,7.73,0.28,-0.1,0.0,MOV3
6.29,-0.59,7.89,0.26,-0.1,0.0,MOV3
5.85,-1.05,8.22,0.3,-0.1,0.03,MOV3
5.91,-1.24,8.2,0.31,-0.09,0.03,MOV3
5.9,-0.89,7.73,0.28,-0.07,-0.0,MOV3
6.12,-0.62,7.47,0.26,-0.08,-0.01,MOV3
6.33,-1.23,7.98,0.29,-0.12,0.02,MOV3
6.14,-1.19,8.23,0.3,-0.11,0.03,MOV3
6.01,-0.79,7.8,0.29,-0.08,0.0,MOV3
5.84,-0.5,7.72,0.27,-0.07,-0.01,MOV3
5.74,-1.33,8.12,0.27,-0.08,0.02,MOV3
6.12,-1.18,8.01,0.28,-0.1,0.03,MOV3
6.63,-0.65,7.6,0.3,-0.1,0.0,MOV3
6.25,-0.65,7.94,0.28,-0.09,-0.01,MOV3
5.65,-1.36,8.37,0.26,-0.08,0.01,MOV3
5.64,-0.99,8.21,0.28,-0.08,0.03,MOV3
6.21,-0.78,7.35,0.3,-0.08,0.0,MOV3
6.52,-0.84,7.48,0.28,-0.1,-0.01,MOV3
6.2,-1.24,8.28,0.25,-0.1,0.01,MOV3
5.88,-0.8,8.01,0.29,-0.09,0.02,MOV3
6.18,-0.91,7.58,0.31,-0.08,0.01,MOV3
6.0,-0.88,7.62,0.28,-0.08,-0.02,MOV3
5.92,-1.21,7.93,0.24,-0.09,0.01,MOV3
6.36,-0.81,7.87,0.29,-0.1,0.02,MOV3
6.56,-1.04,7.92,0.31,-0.11,0.01,MOV3
6.01,-1.04,8.07,0.27,-0.08,-0.02,MOV3
5.65,-0.81,7.86,0.24,-0.07,-0.01,MOV3
6.09,-1.01,7.77,0.29,-0.09,0.01,MOV3
6.45,-1.27,7.7,0.3,-0.11,0.02,MOV3
6.51,-0.95,7.89,0.27,-0.1,-0.02,MOV3
6.01,-0.61,8.03,0.25,-0.08,-0.01,MOV3
5.77,-1.09,8.12,0.29,-0.08,0.01,MOV3
5.91,-1.24,7.93,0.29,-0.09,0.02,MOV3
6.31,-0.94,7.56,0.27,-0.09,-0.02,MOV3
6.29,-0.59,7.65,0.26,-0.09,-0.01,MOV3
6.33,-1.18,8.16,0.29,-0.11,0.01,MOV3
6.0,-1.18,8.29,0.29,-0.1,0.02,MOV3
5.94,-0.78,7.69,0.28,-0.07,-0.02,MOV3
5.89,-0.57,7.51,0.27,-0.07,-0.02,MOV3
6.24,-1.46,8.15,0.27,-0.1,0.01,MOV3
6.36,-1.09,8.03,0.28,-0.11,0.02,MOV3
6.46,-0.72,7.79,0.29,-0.09,-0.01,MOV3
5.88,-0.64,8.03,0.27,-0.07,-0.02,MOV3
5.69,-1.39,8.16,0.26,-0.08,0.0,MOV3
5.93,-0.96,7.79,0.27,-0.09,0.02,MOV3
6.61,-0.76,7.48,0.3,-0.1,-0.0,MOV3
6.47,-0.7,7.7,0.27,-0.09,-0.03,MOV3
6.11,-1.32,8.33,0.25,-0.1,0.0,MOV3
5.75,-0.88,8.03,0.28,-0.08,0.02,MOV3
6.03,-0.84,7.56,0.3,-0.08,-0.01,MOV3
6.31,-0.97,7.53,0.27,-0.08,-0.03,MOV3
6.37,-1.13,8.13,0.24,-0.1,0.0,MOV3
6.32,-0.86,7.98,0.29,-0.11,0.02,MOV3
6.26,-0.99,7.84,0.3,-0.09,0.0,MOV3
5.95,-0.89,7.82,0.27,-0.06,-0.03,MOV3
5.89,-1.01,7.81,0.24,-0.08,-0.0,MOV3
6.19,-1.05,7.86,0.29,-0.1,0.01,MOV3
6.51,-1.01,8.05,0.3,-0.11,0.01,MOV3
6.52,-0.88,7.86,0.27,-0.09,-0.03,MOV3
5.83,-0.85,8.15,0.25,-0.08,-0.01,MOV3
5.63,-1.03,8.06,0.29,-0.08,0.01,MOV3
6.1,-1.18,7.69,0.29,-0.09,0.0,MOV3
6.65,-0.92,7.63,0.27,-0.1,-0.02,MOV3
6.22,-0.59,8.0,0.26,-0.1,-0.01,MOV3
5.79,-1.21,8.3,0.28,-0.09,0.0,MOV3
5.94,-1.06,8.04,0.29,-0.09,0.01,MOV3
6.03,-0.83,7.57,0.27,-0.07,-0.02,MOV3
6.04,-0.69,7.62,0.26,-0.08,-0.02,MOV3
6.35,-1.27,8.11,0.27,-0.11,0.0,MOV3
6.22,-1.07,8.17,0.29,-0.1,0.02,MOV3
6.04,-0.81,7.85,0.29,-0.08,-0.01,MOV3
5.68,-0.6,7.89,0.27,-0.06,-0.03,MOV3
5.82,-1.41,8.07,0.26,-0.08,-0.0,MOV3
6.2,-1.04,7.9,0.28,-0.1,0.02,MOV3
6.58,-0.7,7.73,0.29,-0.1,-0.01,MOV3
6.12,-0.77,8.06,0.27,-0.08,-0.03,MOV3
5.72,-1.33,8.33,0.25,-0.08,0.0,MOV3
5.65,-0.86,7.95,0.28,-0.08,0.01,MOV3
6.19,-0.84,7.36,0.29,-0.08,-0.01,MOV3
6.52,-0.89,7.61,0.27,-0.09,-0.04,MOV3
6.22,-1.17,8.29,0.24,-0.1,-0.0,MOV3
5.9,-0.84,8.07,0.28,-0.09,0.01,MOV3
6.08,-0.91,7.66,0.3,-0.08,-0.01,MOV3
5.99,-0.97,7.62,0.27,-0.07,-0.04,MOV3
5.97,-1.13,8.03,0.23,-0.09,-0.01,MOV3
6.37,-0.84,7.92,0.28,-0.1,0.01,MOV3
6.49,-1.03,8.01,0.3,-0.1,-0.0,MOV3
6.02,-1.04,8.02,0.26,-0.07,-0.03,MOV3
5.66,-0.74,7.81,0.23,-0.07,-0.02,MOV3
5.82,-0.93,7.73,0.28,-0.08,0.0,MOV3
6.43,-1.19,7.77,0.3,-0.1,0.0,MOV3
6.61,-1.01,7.86,0.26,-0.1,-0.03,MOV3
5.96,-0.58,8.11,0.24,-0.08,-0.02,MOV3
5.75,-1.04,8.1,0.29,-0.08,-0.0,MOV3
5.95,-1.21,7.9,0.29,-0.09,-0.0,MOV3
6.36,-1.02,7.6,0.26,-0.09,-0.03,MOV3
6.24,-0.5,7.62,0.24,-0.09,-0.03,MOV3
6.35,-1.09,8.15,0.28,-0.11,-0.01,MOV3
6.05,-1.23,8.24,0.28,-0.1,0.0,MOV3
5.93,-0.83,7.73,0.26,-0.07,-0.03,MOV3
5.89,-0.46,7.45,0.25,-0.07,-0.04,MOV3
6.28,-1.4,8.01,0.26,-0.1,-0.02,MOV3
6.39,-1.24,8.13,0.27,-0.11,0.0,MOV3
6.45,-0.69,7.81,0.27,-0.09,-0.03,MOV3
5.95,-0.5,7.87,0.25,-0.07,-0.05,MOV3
5.7,-1.38,8.19,0.24,-0.07,-0.03,MOV3
5.8,-1.1,8.0,0.25,-0.08,-0.01,MOV3
6.64,-0.68,7.43,0.27,-0.09,-0.04,MOV3
6.56,-0.54,7.63,0.25,-0.09,-0.07,MOV3
6.0,-1.36,8.4,0.23,-0.09,-0.05,MOV3
5.64,-1.03,8.23,0.24,-0.07,-0.03,MOV3
6.22,-0.66,7.31,0.27,-0.07,-0.06,MOV3
6.48,-0.86,7.5,0.23,-0.08,-0.09,MOV3
6.09,-1.36,8.13,0.19,-0.09,-0.07,MOV3
6.16,-0.81,8.05,0.23,-0.09,-0.04,MOV3
6.51,-0.8,7.62,0.27,-0.08,-0.07,MOV3
6.17,-0.87,7.82,0.21,-0.07,-0.12,MOV3
5.69,-1.11,8.09,0.16,-0.07,-0.1,MOV3
6.21,-0.82,7.69,0.22,-0.08,-0.07,MOV3
6.9,-0.91,7.49,0.25,-0.1,-0.1,MOV3
6.42,-0.98,7.97,0.2,-0.09,-0.14,MOV3
5.61,-0.83,8.26,0.15,-0.06,-0.13,MOV3
5.83,-0.84,7.88,0.21,-0.06,-0.11,MOV3
6.44,-1.31,7.71,0.23,-0.09,-0.11,MOV3
6.33,-1.06,7.81,0.18,-0.08,-0.16,MOV3
6.06,-0.5,7.91,0.14,-0.07,-0.15,MOV3
6.16,-0.99,8.1,0.21,-0.08,-0.12,MOV3
6.08,-1.33,8.24,0.21,-0.09,-0.12,MOV3
5.89,-0.8,7.84,0.16,-0.05,-0.18,MOV3
6.04,-0.41,7.51,0.15,-0.05,-0.18,MOV3
6.35,-1.22,7.85,0.2,-0.08,-0.13,MOV3
6.33,-1.29,8.34,0.19,-0.1,-0.12,MOV3
5.9,-0.71,7.9,0.17,-0.06,-0.18,MOV3
5.82,-0.23,7.51,0.16,-0.04,-0.19,MOV3
5.94,-1.58,8.15,0.18,-0.07,-0.14,MOV3
5.91,-1.32,8.19,0.18,-0.08,-0.12,MOV3
6.34,-0.5,7.46,0.18,-0.06,-0.18,MOV3
6.4,-0.27,7.62,0.18,-0.06,-0.19,MOV3
5.86,-1.75,8.69,0.17,-0.08,-0.13,MOV3
5.49,-0.89,8.42,0.17,-0.06,-0.12,MOV3
6.24,-0.53,7.18,0.2,-0.05,-0.17,MOV3
6.48,-0.57,7.43,0.19,-0.06,-0.18,MOV3
6.22,-1.74,8.47,0.16,-0.1,-0.12,MOV3
5.74,-0.63,8.25,0.18,-0.07,-0.11,MOV3
6.36,-0.6,7.25,0.23,-0.06,-0.15,MOV3
6.29,-0.83,7.64,0.2,-0.07,-0.16,MOV3
5.59,-1.69,8.36,0.14,-0.07,-0.12,MOV3
5.87,-0.45,7.76,0.19,-0.06,-0.11,MOV3
7.01,-0.72,7.37,0.25,-0.09,-0.13,MOV3
6.34,-1.01,8.15,0.2,-0.08,-0.15,MOV3
5.4,-1.18,8.53,0.13,-0.05,-0.12,MOV3
5.82,-0.32,7.58,0.21,-0.05,-0.11,MOV3
6.69,-1.02,7.35,0.25,-0.09,-0.12,MOV3
6.44,-1.15,8.02,0.19,-0.09,-0.14,MOV3
5.77,-0.76,8.24,0.13,-0.06,-0.13,MOV3
5.99,-0.46,7.75,0.22,-0.06,-0.11,MOV3
6.32,-1.35,7.97,0.24,-0.09,-0.1,MOV3
5.94,-1.12,7.98,0.18,-0.07,-0.15,MOV3
5.73,-0.53,7.79,0.14,-0.05,-0.14,MOV3
6.55,-0.62,7.56,0.23,-0.09,-0.1,MOV3
6.36,-1.43,8.39,0.23,-0.1,-0.09,MOV3
5.67,-0.91,8.3,0.17,-0.05,-0.15,MOV3
5.72,-0.02,7.55,0.16,-0.04,-0.15,MOV3
6.07,-1.02,7.76,0.23,-0.08,-0.1,MOV3
6.21,-1.52,8.26,0.22,-0.1,-0.08,MOV3
6.18,-0.68,7.89,0.18,-0.07,-0.15,MOV3
6.04,0.05,7.67,0.18,-0.05,-0.15,MOV3
5.79,-1.58,8.29,0.22,-0.08,-0.09,MOV3
5.66,-1.33,8.48,0.2,-0.08,-0.08,MOV3
5.98,-0.52,7.45,0.19,-0.05,-0.14,MOV3
6.44,-0.11,7.31,0.2,-0.07,-0.14,MOV3
6.2,-1.7,8.46,0.21,-0.1,-0.09,MOV3
5.64,-0.98,8.61,0.19,-0.08,-0.08,MOV3
6.07,-0.42,7.4,0.22,-0.05,-0.13,MOV3
6.12,-0.18,7.35,0.21,-0.06,-0.14,MOV3
5.85,-1.89,8.48,0.19,-0.08,-0.09,MOV3
6.02,-0.69,8.14,0.19,-0.08,-0.08,MOV3
6.65,-0.45,7.39,0.24,-0.07,-0.12,MOV3
6.19,-0.61,7.86,0.22,-0.07,-0.14,MOV3
5.53,-1.56,8.42,0.16,-0.07,-0.1,MOV3
5.62,-0.58,7.96,0.19,-0.05,-0.09,MOV3
6.73,-0.65,7.14,0.25,-0.08,-0.11,MOV3
6.63,-0.73,7.79,0.22,-0.09,-0.14,MOV3
5.8,-1.32,8.58,0.15,-0.08,-0.1,MOV3
5.72,-0.44,8.0,0.21,-0.06,-0.09,MOV3
6.38,-0.71,7.33,0.25,-0.07,-0.11,MOV3
6.3,-0.93,7.85,0.21,-0.08,-0.14,MOV3
5.9,-1.13,8.26,0.14,-0.07,-0.11,MOV3
6.24,-0.38,7.89,0.22,-0.08,-0.09,MOV3
6.5,-0.95,7.79,0.26,-0.09,-0.09,MOV3
6.01,-1.05,8.04,0.2,-0.08,-0.13,MOV3
5.43,-0.82,8.21,0.14,-0.05,-0.11,MOV3
5.97,-0.46,7.62,0.22,-0.07,-0.09,MOV3
6.77,-1.18,7.76,0.26,-0.11,-0.08,MOV3
6.23,-0.98,8.28,0.19,-0.09,-0.12,MOV3
5.54,-0.34,8.08,0.16,-0.05,-0.12,MOV3
5.85,-0.56,7.87,0.24,-0.06,-0.09,MOV3
6.15,-1.3,8.11,0.25,-0.09,-0.07,MOV3
6.0,-1.04,8.06,0.19,-0.08,-0.12,MOV3
6.06,-0.05,7.61,0.17,-0.06,-0.13,MOV3
6.24,-0.98,8.06,0.25,-0.09,-0.08,MOV3
5.86,-1.45,8.56,0.23,-0.1,-0.06,MOV3
5.57,-0.75,8.09,0.19,-0.05,-0.12,MOV3
5.82,-0.04,7.44,0.19,-0.04,-0.13,MOV3
6.31,-1.33,7.91,0.24,-0.09,-0.08,MOV3
6.1,-1.34,8.62,0.22,-0.11,-0.05,MOV3
5.88,-0.46,7.86,0.21,-0.05,-0.12,MOV3
6.04,-0.01,7.42,0.22,-0.05,-0.13,MOV3
5.8,-1.49,8.3,0.23,-0.08,-0.08,MOV3
5.66,-1.23,8.43,0.21,-0.08,-0.05,MOV3
6.35,-0.34,7.42,0.22,-0.06,-0.11,MOV3
6.58,-0.18,7.5,0.23,-0.07,-0.12,MOV3
5.75,-1.69,8.64,0.2,-0.08,-0.07,MOV3
5.44,-0.95,8.54,0.21,-0.07,-0.06,MOV3
6.14,-0.32,7.23,0.24,-0.05,-0.11,MOV3
6.51,-0.46,7.35,0.23,-0.08,-0.12,MOV3
6.09,-1.62,8.4,0.18,-0.1,-0.07,MOV3
5.84,-0.55,8.24,0.21,-0.07,-0.06,MOV3
6.49,-0.5,7.35,0.26,-0.07,-0.09,MOV3
6.24,-0.6,7.7,0.23,-0.07,-0.12,MOV3
5.59,-1.46,8.33,0.17,-0.07,-0.08,MOV3
5.98,-0.48,7.85,0.21,-0.07,-0.06,MOV3
6.94,-0.62,7.42,0.27,-0.1,-0.08,MOV3
6.33,-0.89,8.11,0.23,-0.09,-0.11,MOV3
5.46,-1.03,8.45,0.16,-0.06,-0.09,MOV3
5.66,-0.37,7.95,0.22,-0.06,-0.06,MOV3
6.54,-0.85,7.34,0.27,-0.09,-0.07,MOV3
6.47,-0.99,7.83,0.22,-0.1,-0.1,MOV3
5.87,-0.76,8.29,0.16,-0.08,-0.09,MOV3
5.92,-0.43,7.89,0.24,-0.07,-0.06,MOV3
6.22,-1.12,7.95,0.27,-0.09,-0.06,MOV3
5.94,-0.92,8.04,0.21,-0.08,-0.1,MOV3
5.72,-0.57,7.9,0.17,-0.06,-0.1,MOV3
6.36,-0.59,7.77,0.25,-0.09,-0.06,MOV3
6.42,-1.19,8.22,0.27,-0.11,-0.04,MOV3
5.75,-0.88,8.31,0.21,-0.07,-0.09,MOV3
5.51,-0.25,8.01,0.18,-0.04,-0.1,MOV3
5.93,-0.77,7.8,0.25,-0.07,-0.06,MOV3
6.3,-1.46,8.07,0.26,-0.12,-0.03,MOV3
6.15,-0.65,8.01,0.21,-0.08,-0.09,MOV3
