ax,ay,az,gx,gy,gz,target
5.77,-0.77,8.54,0.29,-0.1,0.02,IDLE1
5.35,-0.67,8.55,0.28,-0.09,0.02,IDLE1
5.47,-0.36,8.04,0.27,-0.06,-0.03,IDLE1
5.81,-0.01,7.76,0.25,-0.07,-0.02,IDLE1
6.17,-0.87,8.32,0.29,-0.12,0.02,IDLE1
5.73,-0.61,8.66,0.28,-0.11,0.03,IDLE1
5.62,-0.27,8.15,0.28,-0.07,-0.03,IDLE1
5.53,0.02,7.79,0.26,-0.06,-0.03,IDLE1
5.55,-1.0,8.31,0.28,-0.09,0.02,IDLE1
5.73,-0.66,8.25,0.28,-0.11,0.03,IDLE1
6.24,-0.23,7.92,0.28,-0.09,-0.02,IDLE1
5.87,0.04,8.13,0.27,-0.08,-0.02,IDLE1
5.35,-1.06,8.77,0.27,-0.09,0.02,IDLE1
5.21,-0.49,8.41,0.28,-0.07,0.02,IDLE1
5.87,-0.3,7.7,0.28,-0.07,-0.02,IDLE1
6.22,-0.05,7.67,0.28,-0.09,-0.02,IDLE1
5.82,-1.03,8.81,0.27,-0.11,0.02,IDLE1
5.32,-0.38,8.61,0.28,-0.08,0.02,IDLE1
5.76,-0.27,7.76,0.3,-0.07,-0.01,IDLE1
5.9,-0.2,7.63,0.28,-0.08,-0.02,IDLE1
5.66,-1.16,8.51,0.25,-0.1,0.02,IDLE1
5.83,-0.26,8.26,0.28,-0.1,0.02,IDLE1
6.22,-0.28,7.91,0.3,-0.09,-0.01,IDLE1
5.77,-0.24,8.18,0.28,-0.08,-0.03,IDLE1
5.23,-0.99,8.57,0.24,-0.08,0.01,IDLE1
5.56,-0.24,7.92,0.28,-0.08,0.01,IDLE1
6.37,-0.36,7.52,0.3,-0.09,-0.01,IDLE1
6.25,-0.28,8.17,0.28,-0.11,-0.02,IDLE1
5.39,-0.85,8.88,0.24,-0.09,0.01,IDLE1
5.32,-0.16,8.23,0.28,-0.07,0.01,IDLE1
6.02,-0.48,7.63,0.31,-0.09,0.0,IDLE1
6.17,-0.5,7.9,0.27,-0.1,-0.02,IDLE1
5.82,-0.82,8.51,0.24,-0.1,0.01,IDLE1
5.8,-0.14,8.23,0.29,-0.09,0.02,IDLE1
6.03,-0.53,8.02,0.31,-0.1,0.0,IDLE1
5.64,-0.44,8.02,0.27,-0.08,-0.02,IDLE1
5.46,-0.62,8.26,0.23,-0.08,0.0,IDLE1
6.05,-0.28,8.05,0.29,-0.1,0.01,IDLE1
6.33,-0.6,8.17,0.3,-0.12,0.01,IDLE1
5.92,-0.49,8.4,0.27,-0.1,-0.02,IDLE1
5.21,-0.46,8.62,0.23,-0.06,-0.01,IDLE1
5.49,-0.34,8.05,0.29,-0.08,0.01,IDLE1
6.25,-0.76,7.84,0.3,-0.12,0.01,IDLE1
6.18,-0.47,8.23,0.27,-0.11,-0.02,IDLE1
5.52,-0.18,8.46,0.24,-0.08,-0.01,IDLE1
5.64,-0.37,8.4,0.3,-0.09,0.01,IDLE1
5.77,-0.7,8.26,0.3,-0.1,0.02,IDLE1
5.68,-0.52,8.01,0.27,-0.08,-0.02,IDLE1
5.83,-0.16,7.99,0.24,-0.08,-0.01,IDLE1
6.11,-0.47,8.26,0.3,-0.11,0.02,IDLE1
5.74,-0.78,8.53,0.3,-0.11,0.03,IDLE1
5.5,-0.41,8.4,0.27,-0.07,-0.02,IDLE1
5.32,-0.03,8.03,0.24,-0.06,-0.02,IDLE1
5.9,-0.75,8.0,0.29,-0.1,0.01,IDLE1
6.11,-0.75,8.32,0.29,-0.13,0.03,IDLE1
5.88,-0.3,8.27,0.28,-0.09,-0.02,IDLE1
5.49,0.11,8.18,0.26,-0.06,-0.02,IDLE1
5.57,-0.8,8.4,0.29,-0.09,0.01,IDLE1
5.47,-0.71,8.38,0.28,-0.1,0.02,IDLE1
5.97,-0.34,7.76,0.27,-0.08,-0.02,IDLE1
6.15,0.19,7.86,0.27,-0.09,-0.02,IDLE1
5.79,-1.02,8.67,0.28,-0.11,0.02,IDLE1
5.17,-0.6,8.8,0.27,-0.09,0.03,IDLE1
5.65,-0.21,7.7,0.28,-0.06,-0.02,IDLE1
5.84,0.05,7.55,0.27,-0.07,-0.03,IDLE1
6.11,-1.13,8.5,0.28,-0.12,0.03,IDLE1
5.59,-0.44,8.73,0.28,-0.1,0.03,IDLE1
5.77,-0.17,8.04,0.29,-0.06,-0.02,IDLE1
5.77,-0.02,7.78,0.28,-0.07,-0.03,IDLE1
5.53,-1.28,8.6,0.25,-0.1,0.03,IDLE1
5.43,-0.41,8.27,0.27,-0.08,0.02,IDLE1
6.44,-0.14,7.66,0.29,-0.08,-0.02,IDLE1
6.16,-0.14,8.11,0.28,-0.1,-0.02,IDLE1
5.24,-1.18,8.98,0.25,-0.09,0.02,IDLE1
5.08,-0.11,8.26,0.27,-0.06,0.01,IDLE1
6.34,-0.39,7.34,0.3,-0.08,-0.02,IDLE1
6.33,-0.32,7.66,0.28,-0.11,-0.02,IDLE1
5.71,-1.08,8.89,0.25,-0.11,0.02,IDLE1
5.32,-0.04,8.43,0.28,-0.07,0.01,IDLE1
6.08,-0.33,7.66,0.31,-0.08,-0.02,IDLE1
5.85,-0.48,7.92,0.27,-0.1,-0.02,IDLE1
5.5,-0.98,8.65,0.23,-0.09,0.01,IDLE1
5.77,0.02,7.98,0.28,-0.08,0.01,IDLE1
6.59,-0.43,7.74,0.31,-0.11,-0.0,IDLE1
5.76,-0.48,8.48,0.28,-0.09,-0.02,IDLE1
4.97,-0.79,8.76,0.23,-0.06,0.01,IDLE1
5.65,-0.03,7.7,0.29,-0.07,0.0,IDLE1
6.78,-0.65,7.66,0.31,-0.13,0.01,IDLE1
6.22,-0.49,8.26,0.28,-0.12,-0.01,IDLE1
5.19,-0.69,8.92,0.23,-0.08,0.01,IDLE1
5.48,0.05,8.08,0.29,-0.06,-0.0,IDLE1
6.22,-0.73,7.8,0.31,-0.11,0.01,IDLE1
5.88,-0.68,8.16,0.27,-0.11,-0.01,IDLE1
5.54,-0.25,8.42,0.23,-0.08,-0.0,IDLE1
6.11,0.03,8.02,0.3,-0.09,0.0,IDLE1
6.29,-0.81,8.25,0.31,-0.12,0.02,IDLE1
5.32,-0.6,8.44,0.26,-0.08,-0.02,IDLE1
5.24,-0.16,8.11,0.22,-0.05,-0.01,IDLE1
6.37,-0.31,7.66,0.31,-0.1,0.0,IDLE1
6.35,-0.95,8.54,0.3,-0.14,0.03,IDLE1
5.62,-0.6,8.7,0.26,-0.09,-0.02,IDLE1
5.11,0.1,8.29,0.23,-0.04,-0.02,IDLE1
5.85,-0.5,7.77,0.31,-0.08,0.0,IDLE1
6.05,-1.07,8.22,0.29,-0.13,0.04,IDLE1
5.82,-0.42,8.28,0.26,-0.09,-0.02,IDLE1
5.72,0.33,8.04,0.25,-0.07,-0.02,IDLE1
5.92,-0.81,8.25,0.31,-0.1,0.01,IDLE1
5.55,-0.91,8.68,0.28,-0.11,0.03,IDLE1
5.32,-0.43,8.06,0.26,-0.06,-0.03,IDLE1
5.98,0.26,7.62,0.25,-0.07,-0.02,IDLE1
6.44,-0.95,8.29,0.3,-0.13,0.02,IDLE1
5.49,-0.76,8.87,0.27,-0.11,0.04,IDLE1
5.31,-0.24,8.14,0.27,-0.04,-0.04,IDLE1
5.52,0.31,7.73,0.26,-0.05,-0.03,IDLE1
6.05,-1.18,8.13,0.29,-0.12,0.02,IDLE1
5.79,-0.66,8.55,0.27,-0.12,0.04,IDLE1
5.87,-0.2,8.11,0.28,-0.07,-0.03,IDLE1
5.82,0.24,7.92,0.27,-0.07,-0.03,IDLE1
5.52,-1.35,8.57,0.28,-0.1,0.02,IDLE1
5.1,-0.57,8.69,0.26,-0.09,0.03,IDLE1
5.95,-0.26,7.54,0.28,-0.06,-0.03,IDLE1
6.46,0.21,7.58,0.28,-0.1,-0.02,IDLE1
5.77,-1.36,8.93,0.28,-0.12,0.03,IDLE1
4.9,-0.3,8.83,0.27,-0.07,0.02,IDLE1
5.8,-0.16,7.46,0.29,-0.05,-0.03,IDLE1
6.03,0.07,7.4,0.28,-0.08,-0.02,IDLE1
5.97,-1.47,8.65,0.27,-0.13,0.03,IDLE1
5.47,-0.15,8.67,0.27,-0.09,0.02,IDLE1
6.04,-0.18,7.78,0.3,-0.07,-0.03,IDLE1
5.88,-0.09,7.86,0.29,-0.08,-0.02,IDLE1
5.33,-1.46,8.8,0.24,-0.1,0.03,IDLE1
5.26,-0.11,8.2,0.26,-0.07,0.01,IDLE1
6.61,-0.22,7.47,0.3,-0.09,-0.02,IDLE1
6.23,-0.21,8.23,0.29,-0.11,-0.02,IDLE1
5.09,-1.28,9.19,0.24,-0.09,0.02,IDLE1
5.03,0.12,8.18,0.27,-0.05,0.0,IDLE1
6.48,-0.51,7.31,0.31,-0.09,-0.01,IDLE1
6.29,-0.42,7.83,0.28,-0.12,-0.01,IDLE1
5.54,-1.15,8.99,0.23,-0.11,0.03,IDLE1
5.38,0.17,8.22,0.28,-0.06,0.0,IDLE1
6.23,-0.48,7.64,0.32,-0.09,-0.01,IDLE1
